boro,boro_name,NEIGHBORHOOD,predicted,actual,n,median_sales_ratio,r,spearmans,cod,prd,prb,clapp,gini,ci,ki,mki,gini_p_value,ci_p_value,ki_p_value,mki_p_value,accuracy,uniformity,vertical_equity,BORO,BORO_NAME,NBHD,NBHD_NAME
1,Manhattan,1110,prediction,GROSSCON,499,1.0124,0.8795885628586403,0.8491080940516479,12.008159715932466,1.0494575516185618,-0.07935107929979703,1.1119205097763472,0.3087495280149299,0.2571465376837317,-0.05160299033119834,0.8328645531445054,0,0,0,0,TRUE,TRUE,FALSE,1,Manhattan,GRAMERCY,GRAMERCY
1,Manhattan,1120,prediction,GROSSCON,509,0.9892,0.940453475219263,0.9076276201038103,13.61141237175871,1.0442767710520893,-0.049742864456711014,1.0780413945115466,0.37194245684517063,0.33951281246321946,-0.03242964438195179,0.9128100495516925,0,0,0,0,TRUE,TRUE,TRUE,1,Manhattan,GRVIL-CNTL,GREENWICH VILLAGE-CENTRAL
1,Manhattan,1121,prediction,GROSSCON,401,1.0019,0.9403857496178134,0.8887721869981605,12.446851022201663,1.049308388053901,-0.07211025964672016,1.1133371357212098,0.35540767523953726,0.3138502210704611,-0.041557454169076025,0.8830710278244073,0,0,0,0,TRUE,TRUE,FALSE,1,Manhattan,GRVIL-WEST,GREENWICH VILLAGE-WEST
1,Manhattan,1130,prediction,GROSSCON,18,1.0567,0.983921734852331,0.963122069116711,9.215711281612455,1.031236728921671,-0.05488287215333943,1.0756379227113981,0.3638863766403957,0.3393139807393954,-0.024572395901000226,0.9324723389540813,2.7e-6,5.2e-6,0.0715366,5.2e-6,TRUE,TRUE,FALSE,1,Manhattan,HARLM-CNTL,HARLEM-CENTRAL
1,Manhattan,1131,prediction,GROSSCON,1,,,,,,,,,,,,,,,,,,,1,Manhattan,HARLM-EAST,HARLEM-EAST
1,Manhattan,1132,prediction,GROSSCON,10,0.9953,0.9400963458145608,0.5902955939765756,7.329882466387132,1.0174623401509038,-0.18387892900811675,1.252224752683103,0.1634040486812953,0.12391733017348773,-0.03948671850780758,0.7583492035449939,2.292e-4,0.0048354,0.0035244,0.0048354,TRUE,TRUE,TRUE,1,Manhattan,HARLM-UPR,HARLEM-UPPER
1,Manhattan,1133,prediction,GROSSCON,2,,,,,,,,,,,,,,,,,,,1,Manhattan,HARLM-WEST,HARLEM-WEST
1,Manhattan,1140,prediction,GROSSCON,125,1.0479,0.6321786723722806,0.7223365273286259,11.309539677633675,1.0490163074322993,-0.13977134381025366,1.1450394037717608,0.22100504149684366,0.149953669854602,-0.07105137164224161,0.6785079147470199,0,0,1e-7,0,TRUE,TRUE,FALSE,1,Manhattan,INWOOD,INWOOD
1,Manhattan,1150,prediction,GROSSCON,26,1.0184,0.8837885924281872,0.7933039456738087,7.614450749742528,1.0139465400790297,-0.09236486175425807,1.1247125039273895,0.16819940167649067,0.140574017947443,-0.027625383729047583,0.8357581331818207,0,0,0.0158048,0,TRUE,TRUE,TRUE,1,Manhattan,JAVITS CTR,JAVITS CENTER
1,Manhattan,1160,prediction,GROSSCON,106,1.0355,0.47645158204761506,0.8215692083595264,13.042929716737984,1.0735921321579465,-0.13616755924776006,1.17256195205861,0.2459715972188685,0.16433670715185958,-0.08163489006700901,0.6681125341704827,0,0,2.18e-4,0,TRUE,TRUE,FALSE,1,Manhattan,KIPS BAY,KIPS BAY
1,Manhattan,1170,prediction,GROSSCON,3,,,,,,,,,,,,,,,,,,,1,Manhattan,LITL ITALY,LITTLE ITALY
1,Manhattan,1180,prediction,GROSSCON,184,1.0268,0.5942608420190397,0.6475282091031243,11.735453433117668,1.0434535524532764,-0.18792964058145878,1.2171268975561642,0.18633841755133418,0.11630216091053487,-0.07003625664079927,0.6241448351813706,0,0,0,0,TRUE,TRUE,FALSE,1,Manhattan,LOW E SIDE,LOWER EAST SIDE
1,Manhattan,1190,prediction,GROSSCON,39,1.0179,0.9417874240587051,0.9379342677982538,9.475201477214146,1.041952223004838,-0.054460711929994354,1.049847506009928,0.36037288917556204,0.32507159305311434,-0.03530129612244765,0.9020423090005251,0,0,0.0354018,0,TRUE,TRUE,FALSE,1,Manhattan,MANHTN VLY,MANHATTAN VALLEY
1,Manhattan,1200,prediction,GROSSCON,70,1.0142,0.9663239693923851,0.8591972557075637,11.378656397509724,1.0383711070907642,-0.04578064128294476,1.0586305260995277,0.3929178983050044,0.36205087227995125,-0.03086702602505321,0.9214415373842487,0,0,0.001353,0,TRUE,TRUE,TRUE,1,Manhattan,MIDTN CBD,MIDTOWN CBD
1,Manhattan,1201,prediction,GROSSCON,1111,1.0146,0.9030278836299976,0.8997557640118466,12.525319000512184,1.043219537892276,-0.043804565716555215,1.0710324875954484,0.360110156831944,0.3234177367913154,-0.036692420040628775,0.8981077891181146,0,0,0,0,TRUE,TRUE,TRUE,1,Manhattan,MIDTN EAST,MIDTOWN EAST
1,Manhattan,1202,prediction,GROSSCON,185,1.0154,0.9215368653473092,0.8672708792304326,13.824093958415972,1.057720455454188,-0.06529437095273412,1.1036680532570613,0.3786817519847062,0.3303023660198397,-0.048379385964866524,0.8722426266612914,0,0,3e-7,0,TRUE,TRUE,FALSE,1,Manhattan,MIDTN WEST,MIDTOWN WEST
1,Manhattan,1210,prediction,GROSSCON,72,1.0122,0.8222385911355993,0.5514613402442443,10.274693425595723,1.0222524462550469,-0.070006220018689,1.0943141112277468,0.18676549914077262,0.14035668062410037,-0.046408818516672216,0.7515128932796514,0,0,5e-7,0,TRUE,TRUE,TRUE,1,Manhattan,MORNSD HTS,MORNINGSIDE HEIGHTS
1,Manhattan,1220,prediction,GROSSCON,508,1.0149,0.8568274523889158,0.8459699112007393,10.43624731718087,1.0358717103507327,-0.07998272681657646,1.1148270148102088,0.25320657120986284,0.20687764853449966,-0.04632892267536312,0.8170311202667613,0,0,0,0,TRUE,TRUE,FALSE,1,Manhattan,MURRAY HIL,MURRAY HILL
1,Manhattan,1230,prediction,GROSSCON,116,0.9722,0.9754660080591379,0.9666976078323035,10.322005797841465,1.037447082742224,-0.04084578762234832,1.0406125847364214,0.4447470756827182,0.430281089600886,-0.014465986081832218,0.9674736791475788,0,0,0.0251382,0,TRUE,TRUE,TRUE,1,Manhattan,SOHO,SOHO
1,Manhattan,1240,prediction,GROSSCON,3,,,,,,,,,,,,,,,,,,,1,Manhattan,SOUTHBRIDG,SOUTHBRIDGE
1,Manhattan,1250,prediction,GROSSCON,30,0.9522,0.8661952553157389,0.8761310057448806,9.927191898027292,1.008545985999913,-0.006724589478016198,1.0061138051125786,0.23260160852070969,0.22234324753351295,-0.010258360987196841,0.9558972912851386,0,0,0.5607595,0,TRUE,TRUE,TRUE,1,Manhattan,TRIBECA,TRIBECA
1,Manhattan,1270,prediction,GROSSCON,1519,1.0187,0.964342169578333,0.9318957785632374,13.28424087522978,1.0525598101203801,-0.03532960878079936,1.056381242646796,0.49667984979059887,0.46940758052205284,-0.027272269268545993,0.9450908481992082,0,0,0,0,TRUE,TRUE,TRUE,1,Manhattan,UES 59-79,UPPER EAST SIDE (59-79)
1,Manhattan,1271,prediction,GROSSCON,1439,1.0101,0.9507136998003956,0.9382988383494808,12.881471201479897,1.0504999883637625,-0.034907090220067445,1.0542978566194638,0.4746180730169863,0.44699451539622176,-0.027623557620764252,0.9417983444137099,0,0,0,0,TRUE,TRUE,TRUE,1,Manhattan,UES 79-96,UPPER EAST SIDE (79-96)
1,Manhattan,1272,prediction,GROSSCON,61,1.041,0.9283724386652467,0.9047308355493926,14.001307409707584,1.0630566475114027,-0.042368307238776166,1.0697669289039666,0.4757125494691081,0.4421442917276459,-0.03356825774146212,0.9294358372951803,0,0,0.1188593,0,TRUE,TRUE,TRUE,1,Manhattan,UES 96-110,UPPER EAST SIDE (96-110)
1,Manhattan,1280,prediction,GROSSCON,760,1.0059,0.8924224329932474,0.9128328180092047,14.469985737111568,1.066017121161333,-0.05328211088577008,1.0758429684407107,0.420347924628438,0.37701183037379576,-0.043336094254642,0.8969042269140546,0,0,0,0,TRUE,TRUE,FALSE,1,Manhattan,UWS 59-79,UPPER WEST SIDE (59-79)
1,Manhattan,1281,prediction,GROSSCON,714,1.0094,0.9105970725459415,0.9142828714421811,13.548052409948424,1.0529749057671391,-0.05213022628964153,1.0821748110218226,0.42761998002033014,0.3955025408607181,-0.03211743915961168,0.9248925666240281,0,0,1e-7,0,TRUE,TRUE,FALSE,1,Manhattan,UWS 79-96,UPPER WEST SIDE (79-96)
1,Manhattan,1282,prediction,GROSSCON,326,1.0124,0.8808604017229209,0.8994509010588985,12.915255153600366,1.0494928794055856,-0.07669907518494151,1.1018189772991007,0.31842117045141594,0.2722682152108442,-0.04615295524057213,0.8550568884124691,0,0,0,0,TRUE,TRUE,FALSE,1,Manhattan,UWS 96-116,UPPER WEST SIDE (96-116)
1,Manhattan,1290,prediction,GROSSCON,37,1.0803,0.8585738205857044,0.8367672841747171,12.579021944719532,1.043948360953276,-0.10730156574376039,1.1692824589214557,0.2779687267664478,0.22793325993694408,-0.05003546682950376,0.8199960570688801,0,0,0.0059247,0,TRUE,TRUE,FALSE,1,Manhattan,WASHTS-LOW,WASHINGTON HEIGHTS LOWER
1,Manhattan,1291,prediction,GROSSCON,234,1.0065,0.863112766671485,0.9034692243526642,9.692315628253953,1.0264088322737277,-0.05571330200936214,1.0945243044518849,0.2446157553389649,0.2111948938824863,-0.03342086145647864,0.8633740438747819,0,0,2e-7,0,TRUE,TRUE,TRUE,1,Manhattan,WASHTS-UPR,WASHINGTON HEIGHTS UPPER
2,Bronx,2020,prediction,GROSSCON,11,0.9186,0.837125496812275,0.5387205387205387,13.626781384096143,1.0391523995279395,-0.3390976974057274,1.286473637472203,0.18203417709951566,0.11984797614958619,-0.062186200949929556,0.6583817284161251,2.81e-5,0.0011079,0.0130745,0.0011079,TRUE,TRUE,FALSE,2,Bronx,BAYCHESTER,BAYCHESTER
2,Bronx,2030,prediction,GROSSCON,97,0.9998,0.8911381038239286,0.8708018381990912,8.396132174862158,1.0179481570185964,-0.1184621263438456,1.143822027361015,0.1674466658883067,0.13747975896215855,-0.029966906926148142,0.8210361086189838,0,0,0,0,TRUE,TRUE,TRUE,2,Bronx,BED PK/NOR,BEDFORD PARK/NORWOOD
2,Bronx,2060,prediction,GROSSCON,22,0.9937,0.8161732778859783,0.7766114644182903,9.32061249216441,1.0222279765610205,-0.1787580885446988,1.3780410995487264,0.15402113624617988,0.10417438423666807,-0.04984675200951186,0.6763642106247078,0,2e-7,1.855e-4,2e-7,TRUE,TRUE,TRUE,2,Bronx,BRONXDALE,BRONXDALE
2,Bronx,2080,prediction,GROSSCON,2,,,,,,,,,,,,,,,,,,,2,Bronx,CITY ISLND,CITY ISLAND
2,Bronx,2100,prediction,GROSSCON,8,0.9482,0.2868482734171166,0.28,7.284537473391732,1.0072835776491835,-0.3864572107050763,1.6784484537464985,0.06499323429153371,0.023043498622968936,-0.04194973566856481,0.3545522680038501,1.183e-4,0.1906901,0.0404962,0.1906901,TRUE,TRUE,TRUE,2,Bronx,COUNTRY CL,COUNTRY CLUB
2,Bronx,2140,prediction,GROSSCON,26,1.0071,0.906992103108347,0.82209606884504,8.20350086898871,1.0225427824836575,-0.11965106936081424,1.3002814109775154,0.19077822478119846,0.14643614025187943,-0.04434208452931911,0.767572611705688,0,0,1.021e-4,0,TRUE,TRUE,TRUE,2,Bronx,FIELDSTON,FIELDSTON
2,Bronx,2150,prediction,GROSSCON,21,0.9766,0.7360115713688143,0.5433494478635161,8.555317171534346,1.0181366794379934,-0.18326516894713923,1.3364541908857293,0.1318860441454349,0.08128100195476502,-0.050605042190670003,0.6162972168998697,0,3.44e-5,2.274e-4,3.44e-5,TRUE,TRUE,TRUE,2,Bronx,FORDHAM,FORDHAM
2,Bronx,2160,prediction,GROSSCON,1,,,,,,,,,,,,,,,,,,,2,Bronx,HIBG/MORRS,HIGHBRIDGE/MORRIS HEIGHTS
2,Bronx,2180,prediction,GROSSCON,55,0.983,0.8377327411517049,0.8107634439566952,8.260969870642965,1.0233867510270185,-0.12742891354368033,1.157851061350739,0.1689348589266487,0.13799654436471367,-0.030938314561935062,0.8168624595391034,0,0,6.083e-4,0,TRUE,TRUE,TRUE,2,Bronx,KBG/UNI HT,KINGSBRIDGE HTS/UNIV HTS
2,Bronx,2190,prediction,GROSSCON,77,1.0015,0.9173215770423793,0.8832095698029402,8.748817244966807,1.0202386306634115,-0.12130090444954367,1.1932503170969595,0.18065832546464708,0.14716293793743748,-0.03349538752720967,0.8145926159723845,0,0,0,0,TRUE,TRUE,TRUE,2,Bronx,KBG/JER PK,KINGSBRIDGE/JEROME PARK
2,Bronx,2200,prediction,GROSSCON,77,0.9352,0.5563817673781819,0.5264390785207568,21.09406925442312,1.077388592674987,-0.2877817202825152,1.5091274359286158,0.19505029330021167,0.102405454388289,-0.09264483891192277,0.5250207659553298,0,0,0,0,TRUE,FALSE,FALSE,2,Bronx,MEL/CONCRS,MELROSE/CONCOURSE
2,Bronx,2210,prediction,GROSSCON,18,0.98740000000000006,0.5722615809149253,0.5276953591038003,9.915067357346343,1.0159308696017328,-0.15237232092125694,1.5244442982038628,0.11944599219931537,0.06622330626185838,-0.05322268593745707,0.5544204961800122,0,2.249e-4,6.313e-4,2.249e-4,TRUE,TRUE,TRUE,2,Bronx,MOR PK/VAN,MORRIS PARK/VAN NEST
