NEIGHBORHOOD,decile,n,ci_population,gini_population,ki_population,mki_population,gini_sample,ci_sample,ki_sample,mki_sample,gini_model,ci_model,ki_model,mki_model,ci_assessr,gini_assessr,ki_assessr,mki_assessr
2060,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2060,6,2,0.007722067961995681,0.011029411764705883,-0.003307343802710202,0.7001341618876084,0.0055147058823529415,0.0038610339809978405,-0.001653671901355101,0.7001341618876084,0.01102941176470597,0.007722067961995715,-0.0033073438027101934,0.7001341618876059,0.0038610339809976857,0.005514705882353033,-0.001653671901355347,0.7001341618875687
2080,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2080,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2100,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2100,5,2,-0.051271711556903465,0.010526315789473684,-0.06179802734637715,-4.87081259790583,0.005263157894736842,-0.025635855778451733,-0.030899013673188574,-4.87081259790583,0.010526315789473868,-0.0512717115569033,-0.06179802734637716,-4.870812597905692,-0.025635855778451733,0.0052631578947368585,-0.03089901367318859,-4.870812597905814
2100,6,3,-0.0031014303681381546,0.014319809069212411,-0.017421239437350567,-0.21658322070831446,0.00954653937947494,-0.002067620245425436,-0.011614159624900377,-0.21658322070831443,0.014319809069212376,-0.003101430368138182,-0.01742123943735064,-0.21658322070836064,-0.0020676202454255055,0.009546539379474991,-0.011614159624900497,-0.21658322070832056
2100,7,2,0.004494595298431291,0.01702409904930356,-0.012529503750872268,0.26401369525720425,0.00851204952465178,0.0022472976492156453,-0.006264751875436134,0.26401369525720425,0.017024099049303593,0.004494595298431324,-0.012529503750872303,0.2640136952572032,0.002247297649215607,0.008512049524651788,-0.006264751875436181,0.26401369525719953
2140,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2140,3,9,0.014449063157824184,0.025564617314930985,-0.011115554157106801,0.565197709780902,0.022724104279938654,0.012843611695843719,-0.009880492584094935,0.5651977097809019,0.025564617314931,0.014449063157824212,-0.011115554157106801,0.5651977097809018,0.006584165642379563,0.022724104279938748,-0.016139938637559186,0.2897436819189474
2140,4,6,-0.004571008341392047,0.01814007140723059,-0.022711079748622638,-0.25198403240959977,0.01511672617269216,-0.003809173617826706,-0.018925899790518865,-0.25198403240959977,0.018140071407230635,-0.004571008341391968,-0.022711079748622624,-0.2519840324095915,-0.0028035375568421137,0.015116726172692108,-0.01792026372953422,-0.18545930678473335
2140,5,2,0.006245653287002222,0.05154639175257732,-0.04530073846557509,0.12116567376784311,0.02577319587628866,0.003122826643501111,-0.022650369232787546,0.12116567376784311,0.051546391752577504,0.006245653287002363,-0.04530073846557513,0.12116567376784505,0.0031228266435012753,0.025773195876288568,-0.022650369232787293,0.12116567376784991
2140,6,2,-0.05294667024522064,0.027522935779816515,-0.08046960602503715,-1.923729018909683,0.013761467889908258,-0.02647333512261032,-0.040234803012518576,-1.923729018909683,0.02752293577981662,-0.052946670245220616,-0.0804696060250371,-1.9237290189096752,-0.026473335122610075,0.013761467889908285,-0.04023480301251836,-1.9237290189096614
2140,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2140,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2140,9,4,0.028109379976327516,0.011915120880647822,0.016194259095679696,2.3591351072217757,0.008936340660485867,0.02108203498224564,0.012145694321759772,2.3591351072217757,0.011915120880647787,0.02810937997632747,0.016194259095679668,2.3591351072217757,0.021082034982245812,0.008936340660485875,0.012145694321759937,2.359135107221793
2150,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2150,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2150,3,3,-0.06464349335921292,0.008620689655172414,-0.07326418301438534,-7.498645229668699,0.005747126436781609,-0.04309566223947528,-0.04884278867625689,-7.498645229668699,0.008620689655172526,-0.06464349335921285,-0.07326418301438534,-7.49864522966863,-0.043163430891800005,0.005747126436781731,-0.04891055732858174,-7.510436975173041
2150,4,5,-7.91357656513994e-4,0.014805373075791745,-0.015596730732305738,-0.05345070687937897,0.011844298460633396,-6.330861252111953e-4,-0.012477384585844591,-0.05345070687937898,0.0148053730757918,-7.913576565140512e-4,-0.015596730732305709,-0.05345070687936577,0.0035451651583700895,0.011844298460633418,-0.00829913330226333,0.299314068296494
2150,5,6,-0.0055538040716213285,0.009122807017543859,-0.014676611089165188,-0.6087823693892611,0.00760233918128655,-0.004628170059684441,-0.01223050924097099,-0.608782369389261,0.009122807017543881,-0.005553804071621295,-0.014676611089165214,-0.6087823693892878,0.003448287676543297,0.007602339181286499,-0.004154051504743203,0.4535824559145444
2150,6,2,0.021667157409331138,0.035781544256120526,-0.014114386846789388,0.6055400307555177,0.017890772128060263,0.010833578704665569,-0.007057193423394694,0.6055400307555177,0.0357815442561204,0.02166715740933112,-0.014114386846789345,0.6055400307555192,0.010833578704665614,0.01789077212806034,-0.007057193423394725,0.6055400307555175
2150,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2150,8,2,-0.07466276986173818,0.007407407407407408,-0.08207017726914559,-10.079473931334654,0.003703703703703704,-0.03733138493086909,-0.041035088634572794,-10.079473931334654,0.007407407407407341,-0.07466276986173838,-0.08207017726914559,-10.079473931334986,-0.03733138493086874,0.0037037037037037646,-0.0410350886345725,-10.079473931334395
2160,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2180,1,5,0.04954782112802063,0.10294117647058823,-0.0533933553425676,0.4813216909579147,0.08235294117647059,0.039638256902416506,-0.04271468427405408,0.4813216909579147,0.10294117647058831,0.04954782112802071,-0.053393355342567596,0.48132169095791494,0.039638256902416555,0.08235294117647066,-0.0427146842740541,0.4813216909579149
2180,2,15,-6.640557549599256e-4,0.02572385738214884,-0.026387913137108764,-0.025814781395139805,0.02400893355667225,-6.197853712959306e-4,-0.02462871892796818,-0.025814781395139808,0.025723857382148857,-6.640557549599191e-4,-0.02638791313710875,-0.025814781395139267,-0.002773837714073461,0.02400893355667222,-0.02678277127074568,-0.11553356618385058
2180,3,10,0.018147976521919663,0.023619047619047616,-0.0054710710971279525,0.7683619091941793,0.021257142857142856,0.016333178869727696,-0.00492396398741516,0.7683619091941792,0.0236190476190476,0.01814797652191968,-0.005471071097127972,0.7683619091941795,0.01609218823656704,0.021257142857142773,-0.0051649546205757325,0.7570249842471084
