NEIGHBORHOOD,decile,n,ci_population,gini_population,ki_population,mki_population,gini_sample,ci_sample,ki_sample,mki_sample,gini_model,ci_model,ki_model,mki_model,ci_assessr,gini_assessr,ki_assessr,mki_assessr,ci_rineq
1060,6,9,0.029315426102369774,0.023714766563112184,0.005600659539257591,1.2361676014964151,0.02107979250054416,0.0260581565354398,0.0049783640348956375,1.2361676014964154,0.023714766563112135,0.029315426102369774,0.005600659539257595,1.2361676014964167,0.025492972722298408,0.0210797925005441,0.0044131802217543085,1.209355961242996,0.02549297272229854
1060,7,8,0.027853791248938598,0.0573719302487359,-0.029518138999797303,0.4854951041071572,0.050200438967643916,0.024372067342821272,-0.025828371624822644,0.4854951041071572,0.05737193024873592,0.027853791248938588,-0.029518138999797338,0.4854951041071558,0.024372067342821158,0.05020043896764381,-0.025828371624822655,0.4854951041071559,0.024372067342821276
1070,1,6,0.16024023383159747,0.10424481737413623,0.05599541645746124,1.5371530006762144,0.08687068114511352,0.1335335281929979,0.046662847047884384,1.5371530006762146,0.10424481737413623,0.1602402338315975,0.05599541645746125,1.5371530006762146,0.13353352819299813,0.08687068114511358,0.04666284704788455,1.5371530006762162,0.1335335281929979
1070,2,7,0.03561141496490178,0.032357473035439135,0.003253941929462642,1.1005623005819645,0.027734976887519257,0.03052406996991581,0.002789093082396551,1.1005623005819645,0.03235747303543922,0.03561141496490184,0.0032539419294626234,1.1005623005819634,0.027807554934184457,0.02773497688751928,7.257804666517889e-5,1.00261684179365,0.02780755493418444
1070,3,4,-0.016209628107936573,0.0409121395036888,-0.05712176761162537,-0.39620582801530213,0.0306841046277666,-0.01215722108095243,-0.04284132570871903,-0.39620582801530213,0.040912139503688806,-0.016209628107936577,-0.0571217676116254,-0.3962058280153031,-0.01215722108095263,0.030684104627766606,-0.042841325708719236,-0.39620582801530857,-0.012157221080952492
1070,4,7,0.022456991325968127,0.02445672191528545,-0.0019997305893173223,0.9182339073795703,0.020962904498816097,0.01924884970797268,-0.0017140547908434181,0.9182339073795703,0.02445672191528544,0.02245699132596806,-0.0019997305893173396,0.9182339073795756,0.024011622705067483,0.020962904498816215,0.0030487182062512684,1.1454339596129646,0.024011622705067622
1070,5,7,0.0033230485804180017,0.03298810893747602,-0.029665060357058022,0.10073474010639223,0.02827552194640802,0.002848327354644001,-0.02542719459176402,0.10073474010639222,0.03298810893747607,0.003323048580418061,-0.02966506035705803,0.10073474010639465,0.0038692118375782364,0.028275521946408082,-0.024406310108829845,0.13683962562783933,0.003869211837578288
1070,6,14,0.036965731699858465,0.019036278479002935,0.01792945322085553,1.94185705681033,0.0176765443019313,0.03432532229272572,0.01664877799079442,1.9418570568103297,0.019036278479002935,0.0369657316998585,0.01792945322085554,1.9418570568103295,0.035447384803617484,0.01767654430193133,0.017770840501686154,2.005334538139591,0.03544738480361751
1070,7,5,0.029673946658743438,0.05220332784786981,-0.022529381189126372,0.5684301725977858,0.04176266227829585,0.02373915732699475,-0.0180235049513011,0.5684301725977858,0.05220332784786982,0.029673946658743455,-0.02252938118912638,0.5684301725977855,0.023739157326994765,0.041762662278295795,-0.01802350495130103,0.5684301725977869,0.023739157326994748
1070,8,2,0.01850713496774568,0.01818181818181818,3.2531678592749927e-4,1.0178924232260125,0.00909090909090909,0.00925356748387284,1.6265839296374963e-4,1.0178924232260125,0.018181818181818302,0.0185071349677457,3.2531678592756513e-4,1.0178924232260034,0.00925356748387296,0.009090909090909038,1.6265839296392137e-4,1.0178924232260314,0.009253567483872899
1070,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1070,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,2,2,-0.04604672058069768,0.0055248618784530384,-0.051571582459150715,-8.33445642510628,0.0027624309392265192,-0.02302336029034884,-0.025785791229575358,-8.33445642510628,0.005524861878453129,-0.04604672058069752,-0.05157158245915071,-8.334456425106115,-0.023023360290348682,0.0027624309392264568,-0.02578579122957514,-8.334456425106412,-0.02302336029034884
1080,3,5,0.013200689261884573,0.03260869565217391,-0.01940800639028934,0.40482113736446024,0.026086956521739132,0.010560551409507658,-0.015526405112231474,0.4048211373644602,0.03260869565217394,0.013200689261884613,-0.019408006390289317,0.4048211373644599,0.010560551409507467,0.02608695652173907,-0.015526405112231603,0.40482113736445385,0.010560551409507683
1080,4,2,-0.0660610136062526,0.018838304552590265,-0.08489931815884287,-3.506738805598576,0.009419152276295133,-0.0330305068031263,-0.042449659079421435,-3.506738805598576,0.01883830455259016,-0.06606101360625267,-0.08489931815884287,-3.5067388055986264,-0.03303050680312647,0.009419152276295195,-0.042449659079421664,-3.5067388055985704,-0.033030506803126344
1080,5,2,0.17088333849645537,0.036065573770491806,0.13481776472596357,4.73812893103808,0.018032786885245903,0.08544166924822769,0.06740888236298179,4.73812893103808,0.036065573770491854,0.17088333849645537,0.1348177647259635,4.738128931038075,0.0854416692482276,0.0180327868852459,0.0674088823629817,4.7381289310380765,0.0854416692482277
1080,6,5,0.0929751324113663,0.04273029966703663,0.05024483274432968,2.1758595922763906,0.0341842397336293,0.07438010592909304,0.04019586619546374,2.1758595922763906,0.042730299667036654,0.09297513241136626,0.050244832744329684,2.175859592276389,0.07438010592909325,0.03418423973362934,0.040195866195463906,2.175859592276394,0.07438010592909301
1080,7,5,0.014747326686889082,0.034476591902026524,-0.019729265215137442,0.42774897033898057,0.027581273521621222,0.011797861349511267,-0.015783412172109955,0.42774897033898057,0.034476591902026545,0.014747326686889143,-0.01972926521513746,0.42774897033898107,0.011797861349511152,0.027581273521621163,-0.01578341217211001,0.42774897033897735,0.01179786134951129
1080,8,7,-0.012511440966849481,0.05644408903105425,-0.06895552999790373,-0.22166078293806762,0.04838064774090364,-0.010724092257299554,-0.0591047399982032,-0.22166078293806762,0.05644408903105436,-0.012511440966849394,-0.06895552999790375,-0.22166078293806574,-0.00558322184253246,0.04838064774090357,-0.05396386958343603,-0.1154019655220967,-0.005583221842532226
1080,9,5,0.010143295055075389,0.07106533093277202,-0.06092203587769664,0.14273197523938883,0.05685226474621762,0.00811463604406031,-0.04873762870215731,0.1427319752393888,0.07106533093277204,0.010143295055075337,-0.060922035877696665,0.14273197523938844,0.008114636044060219,0.05685226474621761,-0.04873762870215739,0.14273197523938722,0.008114636044060292
1080,10,6,0.1360947601482377,0.0961643157634249,0.0399304443848128,1.4152314095703256,0.0801369298028541,0.11341230012353143,0.03327537032067733,1.4152314095703256,0.09616431576342489,0.13609476014823765,0.039930444384812816,1.4152314095703264,0.11769220886892666,0.0801369298028541,0.03755527906607256,1.46863885549974,0.11769220886892663
1090,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,2,5,0.010963762462589642,0.04408352668213457,-0.03311976421954493,0.2487042958619019,0.035266821345707654,0.008771009970071714,-0.02649581137563594,0.2487042958619019,0.04408352668213457,0.010963762462589573,-0.03311976421954495,0.24870429586190218,0.004886643728898754,0.03526682134570773,-0.030380177616808977,0.13856206889179992,0.004886643728898837
1090,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,7,2,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,-0.10550019475511108,0,-0.10550019475511108,-Inf,-0.10550019475511122
1090,8,4,0.16644688920781303,0.04407988156741895,0.12236700764039407,3.7760285030085017,0.03305991117556421,0.12483516690585977,0.09177525573029556,3.7760285030085017,0.04407988156741894,0.16644688920781306,0.1223670076403941,3.776028503008508,0.12483516690585961,0.03305991117556428,0.09177525573029532,3.776028503008489,0.12483516690585977
1090,10,3,0.1184831030238004,0.03498190591073583,0.08350119711306457,3.386982496783811,0.02332127060715722,0.07898873534920026,0.05566746474204304,3.3869824967838107,0.03498190591073596,0.11848310302380044,0.08350119711306453,3.3869824967837827,0.07898873534920033,0.023321270607157274,0.05566746474204305,3.386982496783806,0.07898873534920026
1100,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,2,11,0.0424172311501054,0.028311738541868102,0.014105492608237298,1.4982206439699117,0.025737944128971,0.038561119227368545,0.012823175098397546,1.498220643969912,0.02831173854186805,0.04241723115010545,0.014105492608237284,1.4982206439699095,0.03751212297879276,0.025737944128970982,0.011774178849821775,1.4574638436862795,0.03751212297879276
1100,3,11,-0.00538369631738972,0.029452582883577483,-0.034836279200967206,-0.18279199276582375,0.026775075348706802,-0.0048942693794452,-0.031669344728152,-0.18279199276582375,0.02945258288357746,-0.005383696317389719,-0.03483627920096722,-0.18279199276582314,-0.007797785478123487,0.026775075348706844,-0.03457286082683033,-0.29123299847221895,-0.0077977854781237
