NEIGHBORHOOD,decile,n,ci_new,ci_population,ci_sample,ci_model,ci_assessr,ci_rineq,gini_new,gini_population,gini_sample,gini_model,gini_assessr,gini_DescTools,ki_new,ki_population,ki_sample,ki_model,ki_assessr,mki_new,mki_population,mki_sample,mki_model,mki_assessr
1060,2,16,0.03855124980580361,0.042516309378171656,0.03985904004203593,0.04251630937817164,0.04058358917793137,0.04058358917793096,0.03557216485636701,0.0386546615216045,0.036238745176504224,0.038654661521604516,0.03623874517650427,0.038654661521604496,0.0029790849494365987,0.0038616478565671533,0.003620294865531705,0.0038616478565671893,0.004344844001427095,1.0837476426151043,1.0999012203071248,1.0999012203071248,1.0999012203071257,1.119894990300164
1060,3,8,0.027893770606453358,0.033228201691037816,0.029074676479658088,0.03322820169103784,0.0289869755991794,0.028986975599179423,0.028976735947094948,0.03407787300087725,0.029818138875767595,0.03407787300087734,0.029818138875767675,0.03407787300087725,-0.0010829653406415896,-8.496713098394351e-4,-7.434623961095066e-4,-8.496713098394472e-4,-8.311632765882759e-4,0.9626263861251024,0.975066773979187,0.975066773979187,0.9750667739791853,0.9721255816786158
1060,4,15,0.014158634108269261,0.013318460829207346,0.012430563440593524,0.013318460829207292,0.012854300633311293,0.012854300633311026,0.02413056135925668,0.024992880791640873,0.023326688738864815,0.02499288079164081,0.023326688738864714,0.02499288079164087,-0.00997192725098742,-0.011674419962433527,-0.010896125298271291,-0.011674419962433511,-0.010472388105553421,0.5867511284745928,0.5328901834182254,0.5328901834182254,0.5328901834182262,0.5510555217335531
1060,5,12,0.017856779819363296,0.02165827973428506,0.019853423089761305,0.021658279734285083,0.019145235445626813,0.019145235445626897,0.024316775752339977,0.029693049164806685,0.027218628401072795,0.029693049164806785,0.02721862840107277,0.029693049164806695,-0.006459995932976682,-0.008034769430521626,-0.00736520531131149,-0.008034769430521642,-0.008073392955445957,0.7343399470896118,0.7294057142489517,0.7294057142489517,0.7294057142489461,0.703387223026721
1060,6,9,0.02563792137994754,0.029315426102369774,0.0260581565354398,0.029315426102369774,0.025492972722298408,0.02549297272229854,0.01971443437399597,0.023714766563112184,0.02107979250054416,0.023714766563112135,0.0210797925005441,0.023714766563112194,0.005923487005951571,0.005600659539257591,0.0049783640348956375,0.005600659539257595,0.0044131802217543085,1.3004644664705602,1.2361676014964151,1.2361676014964154,1.2361676014964167,1.209355961242996
1060,7,8,0.02437206734282127,0.027853791248938598,0.024372067342821272,0.027853791248938588,0.024372067342821158,0.024372067342821276,0.05020043896764392,0.0573719302487359,0.050200438967643916,0.05737193024873592,0.05020043896764381,0.0573719302487359,-0.025828371624822655,-0.029518138999797303,-0.025828371624822644,-0.029518138999797338,-0.025828371624822655,0.485495104107157,0.4854951041071572,0.4854951041071572,0.4854951041071558,0.4854951041071559
1070,1,6,0.13353352819299788,0.16024023383159747,0.1335335281929979,0.1602402338315975,0.13353352819299813,0.1335335281929979,0.08687068114511354,0.10424481737413623,0.08687068114511352,0.10424481737413623,0.08687068114511358,0.10424481737413623,0.04666284704788434,0.05599541645746124,0.046662847047884384,0.05599541645746125,0.04666284704788455,1.537153000676214,1.5371530006762144,1.5371530006762146,1.5371530006762146,1.5371530006762162
1070,2,7,0.033526505346644676,0.03561141496490178,0.03052406996991581,0.03561141496490184,0.027807554934184457,0.02780755493418444,0.02974749221722589,0.032357473035439135,0.027734976887519257,0.03235747303543922,0.02773497688751928,0.03235747303543912,0.003779013129418786,0.003253941929462642,0.002789093082396551,0.0032539419294626234,7.257804666517889e-5,1.127036359966857,1.1005623005819645,1.1005623005819645,1.1005623005819634,1.00261684179365
1070,3,4,-0.012157221080952445,-0.016209628107936573,-0.01215722108095243,-0.016209628107936577,-0.01215722108095263,-0.012157221080952492,0.0306841046277666,0.0409121395036888,0.0306841046277666,0.040912139503688806,0.030684104627766606,0.0409121395036888,-0.04284132570871904,-0.05712176761162537,-0.04284132570871903,-0.0571217676116254,-0.042841325708719236,-0.39620582801530263,-0.39620582801530213,-0.39620582801530213,-0.3962058280153031,-0.39620582801530857
1070,4,7,0.01536931596092468,0.022456991325968127,0.01924884970797268,0.02245699132596806,0.024011622705067483,0.024011622705067622,0.02118840906528358,0.02445672191528545,0.020962904498816097,0.02445672191528544,0.020962904498816215,0.024456721915285435,-0.005819093104358899,-0.0019997305893173223,-0.0017140547908434181,-0.0019997305893173396,0.0030487182062512684,0.7253643212933213,0.9182339073795703,0.9182339073795703,0.9182339073795756,1.1454339596129646
1070,5,7,0.0020470665501318695,0.0033230485804180017,0.002848327354644001,0.003323048580418061,0.0038692118375782364,0.003869211837578288,0.025817461622163262,0.03298810893747602,0.02827552194640802,0.03298810893747607,0.028275521946408082,0.03298810893747601,-0.02377039507203139,-0.029665060357058022,-0.02542719459176402,-0.02966506035705803,-0.024406310108829845,0.07929000070148431,0.10073474010639223,0.10073474010639222,0.10073474010639465,0.13683962562783933
1070,6,14,0.03386327076515873,0.036965731699858465,0.03432532229272572,0.0369657316998585,0.035447384803617484,0.03544738480361751,0.017613361133927235,0.019036278479002935,0.0176765443019313,0.019036278479002935,0.01767654430193133,0.019036278479002928,0.016249909631231494,0.01792945322085553,0.01664877799079442,0.01792945322085554,0.017770840501686154,1.9225899308866476,1.94185705681033,1.9418570568103297,1.9418570568103295,2.005334538139591
1070,7,5,0.023739157326994734,0.029673946658743438,0.02373915732699475,0.029673946658743455,0.023739157326994765,0.023739157326994748,0.04176266227829585,0.05220332784786981,0.04176266227829585,0.05220332784786982,0.041762662278295795,0.05220332784786982,-0.018023504951301117,-0.022529381189126372,-0.0180235049513011,-0.02252938118912638,-0.01802350495130103,0.5684301725977854,0.5684301725977858,0.5684301725977858,0.5684301725977855,0.5684301725977869
1070,8,2,0.009253567483872849,0.01850713496774568,0.00925356748387284,0.0185071349677457,0.00925356748387296,0.009253567483872899,0.009090909090909066,0.01818181818181818,0.00909090909090909,0.018181818181818302,0.009090909090909038,0.018181818181818184,1.626583929637826e-4,3.2531678592749927e-4,1.6265839296374963e-4,3.2531678592756513e-4,1.6265839296392137e-4,1.017892423226016,1.0178924232260125,1.0178924232260125,1.0178924232260034,1.0178924232260314
1070,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1070,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,2,2,-0.02302336029034882,-0.04604672058069768,-0.02302336029034884,-0.04604672058069752,-0.023023360290348682,-0.02302336029034884,0.00276243093922654,0.0055248618784530384,0.0027624309392265192,0.005524861878453129,0.0027624309392264568,0.005524861878453039,-0.02578579122957536,-0.051571582459150715,-0.025785791229575358,-0.05157158245915071,-0.02578579122957514,-8.334456425106211,-8.33445642510628,-8.33445642510628,-8.334456425106115,-8.334456425106412
1080,3,5,0.010560551409507648,0.013200689261884573,0.010560551409507658,0.013200689261884613,0.010560551409507467,0.010560551409507683,0.026086956521739136,0.03260869565217391,0.026086956521739132,0.03260869565217394,0.02608695652173907,0.03260869565217391,-0.015526405112231488,-0.01940800639028934,-0.015526405112231474,-0.019408006390289317,-0.015526405112231603,0.40482113736445974,0.40482113736446024,0.4048211373644602,0.4048211373644599,0.40482113736445385
1080,4,2,-0.03303050680312631,-0.0660610136062526,-0.0330305068031263,-0.06606101360625267,-0.03303050680312647,-0.033030506803126344,0.009419152276295112,0.018838304552590265,0.009419152276295133,0.01883830455259016,0.009419152276295195,0.01883830455259027,-0.04244965907942142,-0.08489931815884287,-0.042449659079421435,-0.08489931815884287,-0.042449659079421664,-3.5067388055985846,-3.506738805598576,-3.506738805598576,-3.5067388055986264,-3.5067388055985704
1080,5,2,0.08544166924822767,0.17088333849645537,0.08544166924822769,0.17088333849645537,0.0854416692482276,0.0854416692482277,0.0180327868852459,0.036065573770491806,0.018032786885245903,0.036065573770491854,0.0180327868852459,0.0360655737704918,0.06740888236298177,0.13481776472596357,0.06740888236298179,0.1348177647259635,0.0674088823629817,4.738128931038081,4.73812893103808,4.73812893103808,4.738128931038075,4.7381289310380765
1080,6,5,0.07438010592909307,0.0929751324113663,0.07438010592909304,0.09297513241136626,0.07438010592909325,0.07438010592909301,0.03418423973362931,0.04273029966703663,0.0341842397336293,0.042730299667036654,0.03418423973362934,0.042730299667036634,0.04019586619546376,0.05024483274432968,0.04019586619546374,0.050244832744329684,0.040195866195463906,2.175859592276391,2.1758595922763906,2.1758595922763906,2.175859592276389,2.175859592276394
1080,7,5,0.011797861349511263,0.014747326686889082,0.011797861349511267,0.014747326686889143,0.011797861349511152,0.01179786134951129,0.02758127352162122,0.034476591902026524,0.027581273521621222,0.034476591902026545,0.027581273521621163,0.03447659190202654,-0.015783412172109955,-0.019729265215137442,-0.015783412172109955,-0.01972926521513746,-0.01578341217211001,0.4277489703389805,0.42774897033898057,0.42774897033898057,0.42774897033898107,0.42774897033897735
1080,8,7,-0.007772729907215293,-0.012511440966849481,-0.010724092257299554,-0.012511440966849394,-0.00558322184253246,-0.005583221842532226,0.04469232715077235,0.05644408903105425,0.04838064774090364,0.05644408903105436,0.04838064774090357,0.05644408903105424,-0.052465057057987645,-0.06895552999790373,-0.0591047399982032,-0.06895552999790375,-0.05396386958343603,-0.17391642822700873,-0.22166078293806762,-0.22166078293806762,-0.22166078293806574,-0.1154019655220967
1080,9,5,0.008114636044060323,0.010143295055075389,0.00811463604406031,0.010143295055075337,0.008114636044060219,0.008114636044060292,0.056852264746217615,0.07106533093277202,0.05685226474621762,0.07106533093277204,0.05685226474621761,0.07106533093277204,-0.048737628702157296,-0.06092203587769664,-0.04873762870215731,-0.060922035877696665,-0.04873762870215739,0.14273197523938905,0.14273197523938883,0.1427319752393888,0.14273197523938844,0.14273197523938722
1080,10,6,0.1154947071199673,0.1360947601482377,0.11341230012353143,0.13609476014823765,0.11769220886892666,0.11769220886892663,0.07918831972284084,0.0961643157634249,0.0801369298028541,0.09616431576342489,0.0801369298028541,0.0961643157634249,0.036306387397126466,0.0399304443848128,0.03327537032067733,0.039930444384812816,0.03755527906607256,1.458481598349338,1.4152314095703256,1.4152314095703256,1.4152314095703264,1.46863885549974
1090,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
