"","TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","COLUMNS","COLUMN_NAMES","first_col","PREFIX","PRIMARY_KEYS"
"194","FDW","FDW3NF","VW_PTS_NYC_RPIEW_HIST",135,"RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, DATE_KEY, VACANCY_USE_4, VACANCY_AREA_4, VACANCY_DTE_4, VACANCY_FLOOR_5, VACANCY_USE_5, VACANCY_AREA_5, VACANCY_DTE_5, VACANCY_FLOOR_6, VACANCY_USE_6, VACANCY_AREA_6, VACANCY_DTE_6, FLAG, APT_UNITS, APT_AMOUNT, APT_REG_UNITS, APT_REG_AMOUNT, APT_UNR_UNITS, APT_UNR_AMOUNT, OFF_UNITS, OFF_AMOUNT, RET_UNITS, RET_AMOUNT, LOF_UNITS, LOF_AMOUNT, FAC_UNITS, FAC_AMOUNT, WAR_UNITS, WAR_AMOUNT, STO_UNITS, STO_AMOUNT, GAR_UNITS, GAR_AMOUNT, OWN_UNITS, OWN_AMOUNT, OPRESC_UNITS, OPRESC_AMOUNT, TAXESC_UNITS, TAXESC_AMOUNT, SLUTIL_UNITS, SLUTIL_AMOUNT, SLOTHR_UNITS, SLOTHR_AMOUNT, GOVRNT_UNITS, GOVRNT_AMOUNT, SGNBIL_UNITS, SGNBIL_AMOUNT, CELL_UNITS, CELL_AMOUNT, OTHR1_DETAIL, OTHR1_UNITS, OTHR1_AMOUNT, OTHR2_DETAIL, OTHR2_UNITS, OTHR2_AMOUNT, OTHR3_DETAIL, OTHR3_UNITS, OTHR3_AMOUNT, FUEL_AMOUNT, LIGHT_AMOUNT, CLEAN_AMOUNT, WAGES_AMOUNT, REPAIR_AMOUNT, MANAG_AMOUNT, INSUR_AMOUNT, WATER_AMOUNT, ADV_AMOUNT, DECOR_AMOUNT, LEAS1_DETAIL, LEAS1_AMOUNT, LEAS2_DETAIL, LEAS2_AMOUNT, MISC1_DETAIL, MISC1_AMOUNT, MISC2_DETAIL, MISC2_AMOUNT, MISC3_DETAIL, MISC3_AMOUNT, MISC4_DETAIL, MISC4_AMOUNT, MISC5_DETAIL, MISC5_AMOUNT, TOTAL_OVR_INCOME, TOT_OVR_INCOME_ADJ_FLAG, TOTAL_OVR_EXPENSE, TOT_OVR_EXPENSE_ADJ_FLAG, TAX_COMM_ACTION, TAX_COMM_AMOUNT, REDUCT_IND, FILING_STATUS, ACTUAL_REPORTED_SQ_FT, PART_OWNR_OCC, PERCENT_OWNR_OCC, GRSSQFT_OWNR_OCC, CM_SORT, ADT_SK, RCRD_LST_UPD_DT, TAXYR, PARID, FILING_SEQ, APPRAISAL_YEAR, PERIOD_BEG_MONTH, PERIOD_BEG_YEAR, PERIOD_END_MONTH, PERIOD_END_YEAR, DATA_SOURCE, DATA_STATUS, LAND_RENTAL_AMT, BLDG_RENTAL_AMT, CONSOLIDATION_FLAG, SALE_DATE_1, SALE_PRICE_1, SALE_STATUS_1, SALE_VALIDITY_1, SALE_DATE_2, SALE_PRICE_2, SALE_STATUS_2, SALE_VALIDITY_2, VACANCY_FLOOR_1, VACANCY_USE_1, VACANCY_AREA_1, VACANCY_DTE_1, VACANCY_FLOOR_2, VACANCY_USE_2, VACANCY_AREA_2, VACANCY_DTE_2, VACANCY_FLOOR_3, VACANCY_USE_3, VACANCY_AREA_3, VACANCY_DTE_3, VACANCY_FLOOR_4","RCRD_LST_UPD_ID",NA,NA
"195","FDW","FDW3NF","VW_PTS_NYC_SALES",50,"JUR, BBL, DEED_DATE, GROSS_CONSIDERATION, SALEKEY, CUR, DOC_TYPE, PTS_MAINT_DT, RETURN_NUMBER, DATE_ENTRY, SELLER, BUYER, SIGNIFICANCE_INDICATOR, COND_TRANSFR_1, AV_TOTAL, FILING_DATE, SALES_RATIO, CRFN, BLDG_CLASS, SECTION_VOLUME, TAX_RATE, FEE_NON_FEE, AV_LAND, EX_LAND, EX_TOTAL, TAX_PAID, REF_BLOCK_1, REF_LOT_1, REF_BLOCK_2, REF_LOT_2, PROPERTY_ZIP, GRANTEE_ZIP, PROPERTY_LOCATION, GRANTEE_ADDRESS1, TYPE_PROPERTY, TYPE_INTEREST, GRANTEE_ADDRESS2, TAN, GRANTOR_NAME, GRANTEE_NAME_1, TAX_DUE, COND_TRANSFR_2, COOP_UNIT, EXTRACTDT, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT","JUR",NA,NA
"196","FDW","FDW3NF","VW_PTS_NYC_SALES_HIST",51,"COND_TRANSFR_2, COOP_UNIT, EXTRACTDT, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, DATE_KEY, JUR, BBL, DEED_DATE, GROSS_CONSIDERATION, SALEKEY, CUR, DOC_TYPE, PTS_MAINT_DT, RETURN_NUMBER, DATE_ENTRY, SELLER, BUYER, SIGNIFICANCE_INDICATOR, COND_TRANSFR_1, AV_TOTAL, FILING_DATE, SALES_RATIO, CRFN, BLDG_CLASS, SECTION_VOLUME, TAX_RATE, FEE_NON_FEE, AV_LAND, EX_LAND, EX_TOTAL, TAX_PAID, REF_BLOCK_1, REF_LOT_1, REF_BLOCK_2, REF_LOT_2, PROPERTY_ZIP, GRANTEE_ZIP, PROPERTY_LOCATION, GRANTEE_ADDRESS1, TYPE_PROPERTY, TYPE_INTEREST, GRANTEE_ADDRESS2, TAN, GRANTOR_NAME, GRANTEE_NAME_1, TAX_DUE","COND_TRANSFR_2",NA,NA
"197","FDW","FDW3NF","VW_PTS_NYC_TCAP",220,"TC_PROPERTY_SOLD_4, TC_DATE_SOLD_4, TC_HIGH_LOT_4, TC_PARCEL_COUNT_4, TC_REQUEST_STATUS_4, TC_REQUEST_LOCATION_4, TC_WITHDRAWN_4, TC_REP_TYPE_4, TC_APPL_NAME_4, TC_APPL_PHONE_4, TC_ATTORNEY_NAME_4, TC_ATTORNEY_PHONE_4, TC_ATTORNEY_FAX_4, TC_ATTORNEY_EMAIL_4, TC_SENT_ADDR1_4, TC_SENT_ADDR2_4, TC_SENT_ADDR3_4, TC_SEQUENCE_4, TC_CASENO_5, TC_PROTEST_CODE_5, TC_CHANGE_DATE_5, TC_ATTN_GRP_NUM_5, TC_RELATION_APPL_5, TC_RECLASS_ATTACHED_5, TC_IE_ATTACHED_5, TC_PROPERTY_SOLD_5, TC_DATE_SOLD_5, TC_HIGH_LOT_5, TC_PARCEL_COUNT_5, TC_REQUEST_STATUS_5, TC_REQUEST_LOCATION_5, TC_WITHDRAWN_5, TC_REP_TYPE_5, TC_APPL_NAME_5, TC_APPL_PHONE_5, TC_ATTORNEY_NAME_5, TC_ATTORNEY_PHONE_5, TC_ATTORNEY_FAX_5, TC_ATTORNEY_EMAIL_5, TC_SENT_ADDR1_5, TC_SENT_ADDR2_5, TC_SENT_ADDR3_5, TC_SEQUENCE_5, TC_DATE, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, DATA_SRC_ID, TC_CONDO_ACTION_CODE_4, TC_CONDO_LOW_LOT_4, TC_CONDO_SEQUENCE_5, TC_CONDO_ACTION_CODE_5, TC_CONDO_LOW_LOT_5, TC_CASENO_1, TC_PROTEST_CODE_1, TC_CHANGE_DATE_1, TC_ATTN_GRP_NUM_1, TC_RELATION_APPL_1, TC_RECLASS_ATTACHED_1, TC_IE_ATTACHED_1, TC_PROPERTY_SOLD_1, TC_DATE_SOLD_1, TC_HIGH_LOT_1, TC_PARCEL_COUNT_1, TC_REQUEST_STATUS_1, TC_REQUEST_LOCATION_1, TC_WITHDRAWN_1, TC_REP_TYPE_1, TC_APPL_NAME_1, TC_APPL_PHONE_1, TC_ATTORNEY_NAME_1, TC_ATTORNEY_PHONE_1, TC_ATTORNEY_FAX_1, TC_ATTORNEY_EMAIL_1, TC_SENT_ADDR1_1, TC_SENT_ADDR2_1, TC_SENT_ADDR3_1, TC_SEQUENCE_1, TC_CASENO_2, TC_PROTEST_CODE_2, TC_CHANGE_DATE_2, TC_ATTN_GRP_NUM_2, TC_RELATION_APPL_2, TC_RECLASS_ATTACHED_2, TC_IE_ATTACHED_2, TC_PROPERTY_SOLD_2, TC_DATE_SOLD_2, TC_HIGH_LOT_2, TC_PARCEL_COUNT_2, TC_REQUEST_STATUS_2, TC_REQUEST_LOCATION_2, TC_WITHDRAWN_2, TC_REP_TYPE_2, TC_APPL_NAME_2, TC_APPL_PHONE_2, TC_ATTORNEY_NAME_2, TC_ATTORNEY_PHONE_2, TC_ATTORNEY_FAX_2, TC_ATTORNEY_EMAIL_2, TC_SENT_ADDR1_2, TC_SENT_ADDR2_2, TC_SENT_ADDR3_2, TC_SEQUENCE_2, TC_CASENO_3, TC_PROTEST_CODE_3, TC_CHANGE_DATE_3, TC_ATTN_GRP_NUM_3, TC_RELATION_APPL_3, TC_RECLASS_ATTACHED_3, TC_IE_ATTACHED_3, TC_PROPERTY_SOLD_3, TC_DATE_SOLD_3, TC_HIGH_LOT_3, TC_PARCEL_COUNT_3, TC_REQUEST_STATUS_3, TC_REQUEST_LOCATION_3, TC_WITHDRAWN_3, TC_REP_TYPE_3, TC_APPL_NAME_3, TC_APPL_PHONE_3, TC_ATTORNEY_NAME_3, TC_ATTORNEY_PHONE_3, TC_ATTORNEY_FAX_3, TC_ATTORNEY_EMAIL_3, TC_SENT_ADDR1_3, TC_SENT_ADDR2_3, TC_SENT_ADDR3_3, TC_SEQUENCE_3, TC_CASENO_4, TC_PROTEST_CODE_4, TC_CHANGE_DATE_4, TC_ATTN_GRP_NUM_4, TC_RELATION_APPL_4, TC_RECLASS_ATTACHED_4, TC_IE_ATTACHED_4, PARID, TAXYR, CASENO, TC_PROTEST_COUNT, TC_PASSWORD, TC_UPDATE_NUMBER, TC_RPIE_FLAG, TC_DATE_CREATED, TC_PRIOR_LAND, TC_PRIOR_ACT, TC_AVL, TC_AVT, TC_EXL, TC_EXT, TC_AVL_ACT, TC_AVT_ACT, TC_EXL_ACT, TC_EXT_ACT, TC_EXEMPT_CODE1, TC_EXEMPT_CODE2, TC_NEW_AV_LAND_1, TC_NEW_AV_TOTAL_1, TC_NEW_TXCLASS_1, TC_C_TYPE_1_1, TC_C_LAND_1_1, TC_C_TOTAL_1_1, TC_C_TYPE_1_2, TC_C_LAND_1_2, TC_C_TOTAL_1_2, TC_C_TYPE_1_3, TC_C_LAND_1_3, TC_C_TOTAL_1_3, TC_NEW_AV_LAND_2, TC_NEW_AV_TOTAL_2, TC_NEW_TXCLASS_2, TC_C_TYPE_2_1, TC_C_LAND_2_1, TC_C_TOTAL_2_1, TC_C_TYPE_2_2, TC_C_LAND_2_2, TC_C_TOTAL_2_2, TC_C_TYPE_2_3, TC_C_LAND_2_3, TC_C_TOTAL_2_3, TC_TAX_CLASS, TC_PRIOR_TAX_CLASS, TC_CONDO_LINK_COUNT, TC_LOW_LOT_INDICATOR, TC_CONDO_COVERAGE, TC_CONDO_NUMBER, TC_OFFER_DATE, TC_COMMISS_CODE, TC_CALENDAR, TC_NUM_YRS_CONF, TC_REASON_1, TC_REASON_2, TC_REASON_3, TC_REASON_4, TC_OFFER_ALTER, TC_CAL_PAGE, TC_RECLASS_GRANTED, TC_ACCEPT, TC_ACCEPT_DATE, TC_STIPS, TC_STIPS_YEARS, TC_PRES_APPROVAL, TC_HEAR_TIME, TC_HEAR_STATUS, TC_METHOD, TC_HEARING_ENTRY_DATE, TC_POSTING_DATE, TC_OFFER_SEQUENCE, TC_CONDO_SEQUENCE_1, TC_CONDO_ACTION_CODE_1, TC_CONDO_LOW_LOT_1, TC_CONDO_SEQUENCE_2, TC_CONDO_ACTION_CODE_2, TC_CONDO_LOW_LOT_2, TC_CONDO_SEQUENCE_3, TC_CONDO_ACTION_CODE_3, TC_CONDO_LOW_LOT_3, TC_CONDO_SEQUENCE_4","TC_PROPERTY_SOLD_4",NA,NA
"198","FDW","FDW3NF","VW_PTS_NYC_TCAP_HIST",221,"TC_ATTN_GRP_NUM_5, TC_RELATION_APPL_5, TC_RECLASS_ATTACHED_5, TC_IE_ATTACHED_5, TC_PROPERTY_SOLD_5, TC_DATE_SOLD_5, TC_HIGH_LOT_5, TC_PARCEL_COUNT_5, TC_REQUEST_STATUS_5, TC_REQUEST_LOCATION_5, TC_WITHDRAWN_5, TC_REP_TYPE_5, TC_APPL_NAME_5, TC_APPL_PHONE_5, TC_ATTORNEY_NAME_5, TC_ATTORNEY_PHONE_5, TC_ATTORNEY_FAX_5, TC_ATTORNEY_EMAIL_5, TC_SENT_ADDR1_5, TC_SENT_ADDR2_5, TC_SENT_ADDR3_5, TC_SEQUENCE_5, TC_DATE, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, DATA_SRC_ID, DATE_KEY, TC_ATTORNEY_NAME_1, TC_ATTORNEY_PHONE_1, TC_ATTORNEY_FAX_1, TC_ATTORNEY_EMAIL_1, TC_SENT_ADDR1_1, TC_SENT_ADDR2_1, TC_SENT_ADDR3_1, TC_SEQUENCE_1, TC_CASENO_2, TC_PROTEST_CODE_2, TC_CHANGE_DATE_2, TC_ATTN_GRP_NUM_2, TC_RELATION_APPL_2, TC_RECLASS_ATTACHED_2, TC_IE_ATTACHED_2, TC_PROPERTY_SOLD_2, TC_DATE_SOLD_2, TC_HIGH_LOT_2, TC_PARCEL_COUNT_2, TC_REQUEST_STATUS_2, TC_REQUEST_LOCATION_2, TC_WITHDRAWN_2, TC_REP_TYPE_2, TC_APPL_NAME_2, TC_APPL_PHONE_2, TC_ATTORNEY_NAME_2, TC_ATTORNEY_PHONE_2, TC_ATTORNEY_FAX_2, TC_ATTORNEY_EMAIL_2, TC_SENT_ADDR1_2, TC_SENT_ADDR2_2, TC_SENT_ADDR3_2, TC_SEQUENCE_2, TC_CASENO_3, TC_PROTEST_CODE_3, TC_CHANGE_DATE_3, TC_ATTN_GRP_NUM_3, TC_RELATION_APPL_3, TC_RECLASS_ATTACHED_3, TC_IE_ATTACHED_3, TC_PROPERTY_SOLD_3, TC_DATE_SOLD_3, TC_HIGH_LOT_3, TC_PARCEL_COUNT_3, TC_REQUEST_STATUS_3, TC_REQUEST_LOCATION_3, TC_WITHDRAWN_3, TC_REP_TYPE_3, TC_APPL_NAME_3, TC_APPL_PHONE_3, TC_ATTORNEY_NAME_3, TC_ATTORNEY_PHONE_3, TC_ATTORNEY_FAX_3, TC_ATTORNEY_EMAIL_3, TC_SENT_ADDR1_3, TC_SENT_ADDR2_3, TC_SENT_ADDR3_3, TC_SEQUENCE_3, TC_CASENO_4, TC_PROTEST_CODE_4, TC_CHANGE_DATE_4, TC_ATTN_GRP_NUM_4, TC_RELATION_APPL_4, TC_RECLASS_ATTACHED_4, TC_IE_ATTACHED_4, TC_PROPERTY_SOLD_4, TC_DATE_SOLD_4, TC_HIGH_LOT_4, TC_PARCEL_COUNT_4, TC_REQUEST_STATUS_4, TC_REQUEST_LOCATION_4, TC_WITHDRAWN_4, TC_REP_TYPE_4, TC_APPL_NAME_4, TC_APPL_PHONE_4, TC_ATTORNEY_NAME_4, TC_ATTORNEY_PHONE_4, TC_ATTORNEY_FAX_4, TC_ATTORNEY_EMAIL_4, TC_SENT_ADDR1_4, TC_SENT_ADDR2_4, TC_SENT_ADDR3_4, TC_SEQUENCE_4, TC_CASENO_5, TC_PROTEST_CODE_5, TC_CHANGE_DATE_5, TC_EXL, TC_EXT, TC_AVL_ACT, TC_AVT_ACT, TC_EXL_ACT, TC_EXT_ACT, TC_EXEMPT_CODE1, TC_EXEMPT_CODE2, TC_NEW_AV_LAND_1, TC_NEW_AV_TOTAL_1, TC_NEW_TXCLASS_1, TC_C_TYPE_1_1, TC_C_LAND_1_1, TC_C_TOTAL_1_1, TC_C_TYPE_1_2, TC_C_LAND_1_2, TC_C_TOTAL_1_2, TC_C_TYPE_1_3, TC_C_LAND_1_3, TC_C_TOTAL_1_3, TC_NEW_AV_LAND_2, TC_NEW_AV_TOTAL_2, TC_NEW_TXCLASS_2, TC_C_TYPE_2_1, TC_C_LAND_2_1, TC_C_TOTAL_2_1, TC_C_TYPE_2_2, TC_C_LAND_2_2, TC_C_TOTAL_2_2, TC_C_TYPE_2_3, TC_C_LAND_2_3, TC_C_TOTAL_2_3, TC_TAX_CLASS, TC_PRIOR_TAX_CLASS, TC_CONDO_LINK_COUNT, TC_LOW_LOT_INDICATOR, TC_CONDO_COVERAGE, TC_CONDO_NUMBER, TC_OFFER_DATE, TC_COMMISS_CODE, TC_CALENDAR, TC_NUM_YRS_CONF, TC_REASON_1, TC_REASON_2, TC_REASON_3, TC_REASON_4, TC_OFFER_ALTER, TC_CAL_PAGE, TC_RECLASS_GRANTED, TC_ACCEPT, TC_ACCEPT_DATE, TC_STIPS, TC_STIPS_YEARS, TC_PRES_APPROVAL, TC_HEAR_TIME, TC_HEAR_STATUS, TC_METHOD, TC_HEARING_ENTRY_DATE, TC_POSTING_DATE, TC_OFFER_SEQUENCE, TC_CONDO_SEQUENCE_1, TC_CONDO_ACTION_CODE_1, TC_CONDO_LOW_LOT_1, TC_CONDO_SEQUENCE_2, TC_CONDO_ACTION_CODE_2, TC_CONDO_LOW_LOT_2, TC_CONDO_SEQUENCE_3, TC_CONDO_ACTION_CODE_3, TC_CONDO_LOW_LOT_3, TC_CONDO_SEQUENCE_4, TC_CONDO_ACTION_CODE_4, TC_CONDO_LOW_LOT_4, TC_CONDO_SEQUENCE_5, TC_CONDO_ACTION_CODE_5, TC_CONDO_LOW_LOT_5, TC_CASENO_1, TC_PROTEST_CODE_1, TC_CHANGE_DATE_1, TC_ATTN_GRP_NUM_1, TC_RELATION_APPL_1, TC_RECLASS_ATTACHED_1, TC_IE_ATTACHED_1, TC_PROPERTY_SOLD_1, TC_DATE_SOLD_1, TC_HIGH_LOT_1, TC_PARCEL_COUNT_1, TC_REQUEST_STATUS_1, TC_REQUEST_LOCATION_1, TC_WITHDRAWN_1, TC_REP_TYPE_1, TC_APPL_NAME_1, TC_APPL_PHONE_1, PARID, TAXYR, CASENO, TC_PROTEST_COUNT, TC_PASSWORD, TC_UPDATE_NUMBER, TC_RPIE_FLAG, TC_DATE_CREATED, TC_PRIOR_LAND, TC_PRIOR_ACT, TC_AVL, TC_AVT","TC_ATTN_GRP_NUM_5",NA,NA
"199","FDW","FDW3NF","VW_PTS_NYC_TCP",58,"PE_PARID, PE_TAXYR, PE_CASENO, PE_INDEX, PE_BLDGCL, PE_TAXCL, PE_CURAVL, PE_CURAVT, PE_CUREXT, PE_CUREXT_ACT, PE_CURAVL_ACT, PE_CURAVT_ACT, PE_EXCODE1, PE_EXCODE2, PE_PROTEST, PE_REUC, PE_CONDO_NO, PE_CONDO_SUFFIX, PE_DATE_SERVED, PE_PETITIONER, PE_ATTORNEY_GRP, PE_ATTORNEY, PE_CLAIMED_VAL, PE_NI_DATE, PE_ILLEG, PE_OVERVAL, PE_INEQL, PE_MISCLASS, PE_CHGDATE1, PE_INIT1, PE_PERCENT, PE_CONDO_COVERAGE, PE_HI_LOT, PE_STATUS1, PE_STATUS2, PE_NOTE_OF_ISSUE_1, PE_NOTE_OF_ISSUE_2, PE_NOTE_OF_ISSUE_3, PE_NOTE_OF_ISSUE_4, PE_DISC, PE_OPEN_CLOSE, PE_RES_DATE, PE_RES_TYPE, PE_AVL, PE_AVT, PE_EXT, PE_EXT_ACT, PE_AVL_ACT, PE_AVT_ACT, PE_CONF, PE_SCAR, PE_DATE, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT","PE_PARID",NA,NA
"200","FDW","FDW3NF","VW_PTS_NYC_TCP_HIST",59,"PE_PARID, PE_TAXYR, PE_CASENO, PE_INDEX, PE_BLDGCL, PE_TAXCL, PE_CURAVL, PE_CURAVT, PE_CUREXT, PE_CUREXT_ACT, PE_CURAVL_ACT, PE_CURAVT_ACT, PE_EXCODE1, PE_EXCODE2, PE_PROTEST, PE_REUC, PE_CONDO_NO, PE_CONDO_SUFFIX, PE_DATE_SERVED, PE_PETITIONER, PE_ATTORNEY_GRP, PE_ATTORNEY, PE_CLAIMED_VAL, PE_NI_DATE, PE_ILLEG, PE_OVERVAL, PE_INEQL, PE_MISCLASS, PE_CHGDATE1, PE_INIT1, PE_PERCENT, PE_CONDO_COVERAGE, PE_HI_LOT, PE_STATUS1, PE_STATUS2, PE_NOTE_OF_ISSUE_1, PE_NOTE_OF_ISSUE_2, PE_NOTE_OF_ISSUE_3, PE_NOTE_OF_ISSUE_4, PE_DISC, PE_OPEN_CLOSE, PE_RES_DATE, PE_RES_TYPE, PE_AVL, PE_AVT, PE_EXT, PE_EXT_ACT, PE_AVL_ACT, PE_AVT_ACT, PE_CONF, PE_SCAR, PE_DATE, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, DATE_KEY","PE_PARID",NA,NA
"201","FDW","FDW3NF","VW_PTS_OWNALT",132,"STT_DT, END_DT, CELL_PHONE, BUSINESS_PHONE, USER7, USER8, USER9, USER10, SEQ, CUR, DEACTIVAT, OWNNUM, FAX, EMAIL, CAREOF, SSN, FEDID, DOB, PRIMARYRES, ABSENT, NYRES, HEALTHCARE, CAREDATE, OWNTYPE, RELATE_TYPE, RELATED_TO, INCOME, MOVEIN, MOVEOUT, USER11, USER12, USER13, USER14, USER15, USER16, USER17, USER18, USER19, USER20, USER21, USER22, USER23, USER24, USER25, USER26, USER27, USER28, USER29, USER30, USER31, USER32, USER33, USER34, USER35, USER36, USER37, USER38, USER39, USER40, NAM_FIRSTNAME, NAM_LASTNAME, NAM_MIDDLENAME, NAM_PREFIX, NAM_SUFFIX, NAM_COMPANYNAME, NAM2_FIRSTNAME, NAM2_LASTNAME, NAM2_MIDDLENAME, NAM2_PREFIX, NAM2_SUFFIX, NAM2_COMPANYNAME, ADDRVALID, ATTN, FLOORNO, DELMOD, DELMODVAL, SITE, COMPARTMENT, DELINSTALLTYPE, DELINSTALLVAL, ADDR4, ADDR5, ADRPRE, SPLITNO, DATA_SRC_ID, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, JUR, PARID, TAXYR, TBLE, FLD, CARD, LLINE, ALTTYPE, OWNORD, NAM, ADDRTYPE, ADRNO, ADRGRID, ADRADD, ADRDIR, ADRSTR, ADRSUF, ADRSUF2, CITYNAME, STATECODE, COUNTRY, POSTALCODE, UNITDESC, UNITNO, ADDR1, ADDR2, ADDR3, ZIP1, ZIP2, PHONE, STATFLG, WHO, WEN, IASW_ID, TRANS_ID, UPD_STATUS, NAM2, USER1, USER2, USER3, USER4, USER5, USER6","STT_DT",NA,NA
"202","FDW","FDW3NF","VW_PTS_OWNALT_HIST",132,"NYRES, HEALTHCARE, CAREDATE, OWNTYPE, RELATE_TYPE, RELATED_TO, INCOME, MOVEIN, MOVEOUT, USER11, USER12, USER13, USER14, USER15, USER16, USER17, USER18, USER19, USER20, USER21, USER22, USER23, USER24, USER25, USER26, USER27, USER28, USER29, USER30, USER31, USER32, USER33, USER34, USER35, USER36, USER37, USER38, USER39, USER40, NAM_FIRSTNAME, NAM_LASTNAME, NAM_MIDDLENAME, NAM_PREFIX, NAM_SUFFIX, NAM_COMPANYNAME, NAM2_FIRSTNAME, NAM2_LASTNAME, NAM2_MIDDLENAME, NAM2_PREFIX, NAM2_SUFFIX, NAM2_COMPANYNAME, ADDRVALID, ATTN, FLOORNO, DELMOD, DELMODVAL, SITE, COMPARTMENT, DELINSTALLTYPE, DELINSTALLVAL, ADDR4, ADDR5, ADRPRE, SPLITNO, DATA_SRC_ID, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, CELL_PHONE, BUSINESS_PHONE, JUR, PARID, TAXYR, TBLE, FLD, CARD, LLINE, ALTTYPE, OWNORD, NAM, ADDRTYPE, ADRNO, ADRGRID, ADRADD, ADRDIR, ADRSTR, ADRSUF, ADRSUF2, CITYNAME, STATECODE, COUNTRY, POSTALCODE, UNITDESC, UNITNO, ADDR1, ADDR2, ADDR3, ZIP1, ZIP2, PHONE, STATFLG, WHO, WEN, IASW_ID, TRANS_ID, UPD_STATUS, NAM2, USER1, USER2, USER3, USER4, USER5, USER6, USER7, USER8, USER9, USER10, SEQ, CUR, DEACTIVAT, OWNNUM, FAX, EMAIL, CAREOF, SSN, FEDID, DOB, PRIMARYRES, ABSENT","NYRES",NA,NA
"203","FDW","FDW3NF","VW_PTS_OWNALT_PDM_HIST",133,"USER38, USER39, USER40, NAM_FIRSTNAME, NAM_LASTNAME, NAM_MIDDLENAME, NAM_PREFIX, NAM_SUFFIX, NAM_COMPANYNAME, NAM2_FIRSTNAME, NAM2_LASTNAME, NAM2_MIDDLENAME, NAM2_PREFIX, NAM2_SUFFIX, NAM2_COMPANYNAME, ADDRVALID, ATTN, FLOORNO, DELMOD, DELMODVAL, SITE, COMPARTMENT, DELINSTALLTYPE, DELINSTALLVAL, ADDR4, ADDR5, ADRPRE, SPLITNO, DATA_SRC_ID, ADT_SK, RCRD_LST_UPD_DT, RCRD_LST_UPD_ID, ACTV_IND, STT_DT, END_DT, CELL_PHONE, BUSINESS_PHONE, DATE_KEY, JUR, PARID, TAXYR, TBLE, FLD, CARD, LLINE, ALTTYPE, OWNORD, NAM, ADDRTYPE, ADRNO, ADRGRID, ADRADD, ADRDIR, ADRSTR, ADRSUF, ADRSUF2, CITYNAME, STATECODE, COUNTRY, POSTALCODE, UNITDESC, UNITNO, ADDR1, ADDR2, ADDR3, ZIP1, ZIP2, PHONE, STATFLG, WHO, WEN, IASW_ID, TRANS_ID, UPD_STATUS, NAM2, USER1, USER2, USER3, USER4, USER5, USER6, USER7, USER8, USER9, USER10, SEQ, CUR, DEACTIVAT, OWNNUM, FAX, EMAIL, CAREOF, SSN, FEDID, DOB, PRIMARYRES, ABSENT, NYRES, HEALTHCARE, CAREDATE, OWNTYPE, RELATE_TYPE, RELATED_TO, INCOME, MOVEIN, MOVEOUT, USER11, USER12, USER13, USER14, USER15, USER16, USER17, USER18, USER19, USER20, USER21, USER22, USER23, USER24, USER25, USER26, USER27, USER28, USER29, USER30, USER31, USER32, USER33, USER34, USER35, USER36, USER37","USER38",NA,NA
