NEIGHBORHOOD,block,predicted,actual,n,median_sales_ratio,r,spearmans,cod,prd,prb,clapp,gini,ci,ki,mki,accuracy,uniformity,vertical_equity
1120,561,prediction,GROSSCON,40,0.9906,0.9496725148523132,0.8172282223112584,17.16390193290634,1.0577780195960373,-0.07497518656830301,1.1027346915739953,0.35068666936909026,0.2994027270862777,-0.05128394228281258,0.8537613580377151,TRUE,FALSE,FALSE
1120,562,prediction,GROSSCON,28,0.9634,0.955248877780185,0.7348949982401941,14.739878509000404,1.055150863995113,-0.12149401773711978,1.2634194155995837,0.3006067498695751,0.23498129344289836,-0.06562545642667672,0.7816900104367258,TRUE,TRUE,FALSE
1120,563,prediction,GROSSCON,8,0.9842,0.967175191329887,0.8622448979591839,15.63929288902999,1.042863301660146,-0.06356556081867101,1.1921923843495057,0.3781651190430755,0.3520173733262393,-0.0261477457168362,0.9308562730930829,TRUE,FALSE,FALSE
1120,564,prediction,GROSSCON,22,0.9893,0.9492378433833198,0.4766460712586011,11.095110109717686,1.0410306784560888,-0.07022810363054584,1.1438137575354845,0.32332008160966164,0.2762012727508498,-0.04711880885881181,0.8542657523027057,TRUE,TRUE,FALSE
1120,566,prediction,GROSSCON,46,0.934,0.8158666885589817,0.7446066996480216,24.676783909652546,1.071307809738255,-0.23749475339339535,1.1695815442082729,0.25067210933526857,0.20977336491114498,-0.040898744424123584,0.8368436579060242,TRUE,FALSE,FALSE
1120,567,prediction,GROSSCON,7,0.9821,0.9528738111366767,0.9999999999999996,5.7401870821002055,0.9944527472188737,0.02845986887413811,1.0817995847781459,0.1930867778583514,0.19741551805960533,0.004328740201253928,1.0224186257042909,TRUE,TRUE,TRUE
1120,568,prediction,GROSSCON,22,0.9796,0.9659401861012438,0.8945250364983748,6.664911441111059,1.0178276936172972,-0.05120647552607934,1.1307267281681508,0.24521578369674593,0.21690361820246712,-0.028312165494278813,0.8845418305972833,TRUE,TRUE,TRUE
1120,569,prediction,GROSSCON,4,,,,,,,,,,,,,,
1120,572,prediction,GROSSCON,7,0.9535,0.5817812419417836,0.4284297520661157,4.676287798578534,1.0022073944657763,0.026233240585278653,1.1531907050469643,0.05306326224948294,0.042729212904644855,-0.010334049344838087,0.8052503953441199,TRUE,FALSE,TRUE
1120,573,prediction,GROSSCON,53,1.0081,0.971419131157909,0.8427405113585378,9.07357705195527,1.0311071539206602,-0.02991277993755843,1.0480782591140454,0.38690207503765806,0.35891107212289447,-0.027991002914763585,0.9276535208242572,TRUE,TRUE,TRUE
1120,574,prediction,GROSSCON,12,0.9817,0.9294033510365501,0.760655134339345,14.654982984124787,1.0621113836767924,-0.08122463570586502,1.2064356325328283,0.3690386101759593,0.31956051247084655,-0.049478097705112745,0.865927043022622,TRUE,TRUE,FALSE
1120,575,prediction,GROSSCON,2,,,,,,,,,,,,,,
1120,576,prediction,GROSSCON,36,1.0178,0.8555916401893955,0.9027140492593437,13.2515954967993,1.048194538695646,-0.04647856601984523,1.1143019019879656,0.35619422155133607,0.31615753387126705,-0.040036687680069016,0.8875987164932186,TRUE,TRUE,TRUE
1120,577,prediction,GROSSCON,23,1.0168,0.9510366138384806,0.8336483931947068,10.083405572910651,1.0356784692853311,-0.03476838172806551,1.0564490414055638,0.37294465579511454,0.3421081142352339,-0.030836541559880637,0.9173160385040579,TRUE,TRUE,TRUE
1121,527,prediction,GROSSCON,1,,,,,,,,,,,,,,
1121,528,prediction,GROSSCON,8,0.9796,0.9980518934147534,0.9529478458049888,4.612334087707813,1.0159244825190952,-0.034891312988175285,1.1099426110157318,0.35229559748427675,0.33442145563137204,-0.0178741418529047,0.9492637944369928,TRUE,FALSE,TRUE
1121,584,prediction,GROSSCON,8,0.9743,0.9424598324041988,0.9070294784580502,9.669667426745097,1.0279064142419,-0.08783396397779922,1.0626933442699107,0.2462962735959633,0.22199706536549124,-0.024299208230472047,0.9013415514749782,TRUE,TRUE,TRUE
1121,585,prediction,GROSSCON,9,1.0236,0.9411931417263968,0.8628151260504202,5.470019722136867,1.0125645425400498,-0.06508501656189936,1.1041195941913051,0.1690685632291472,0.14695778137697305,-0.02211078185217416,0.8692200286684504,TRUE,TRUE,TRUE
1121,586,prediction,GROSSCON,2,,,,,,,,,,,,,,
1121,588,prediction,GROSSCON,5,1.0014,0.9592889951841459,0.9500000000000001,2.855485527658767,1.0036516426471307,-0.09207883478550304,1.1204993257595222,0.08337793636633961,0.07121846694167591,-0.0121594694246637,0.8541644234124679,TRUE,FALSE,TRUE
1121,589,prediction,GROSSCON,4,,,,,,,,,,,,,,
1121,590,prediction,GROSSCON,9,1.0989,0.38190709992503863,0.7061648188687242,14.339128592699096,1.123082105831109,-0.30762885517527544,1.3475555750611956,0.22358740993553283,0.10180545620455225,-0.12178195373098058,0.4553273202364387,TRUE,TRUE,FALSE
1121,591,prediction,GROSSCON,8,0.9234,0.9080655367629256,0.8185941043083904,20.10189477293848,1.0668400250025847,-0.13012218500256859,1.1852767900092802,0.2990167170914313,0.24357286357606212,-0.05544385351536918,0.8145794186536536,TRUE,FALSE,FALSE
1121,592,prediction,GROSSCON,4,,,,,,,,,,,,,,
1121,602,prediction,GROSSCON,2,,,,,,,,,,,,,,
1121,603,prediction,GROSSCON,3,,,,,,,,,,,,,,
1121,607,prediction,GROSSCON,13,0.9982,0.8148723549031205,0.357360228885398,12.83983659893222,1.0323037293382031,-0.20848915663426723,1.3316611555191513,0.16612970005253686,0.10256557824868254,-0.06356412180385432,0.6173825524048211,TRUE,TRUE,FALSE
1121,608,prediction,GROSSCON,47,1.0163,0.9377502946417237,0.7756502324329071,10.957232344971075,1.045138008470028,-0.058499478633924955,1.075277793688558,0.362823018445106,0.32268237357398355,-0.040140644871122455,0.889365771104747,TRUE,TRUE,FALSE
1121,609,prediction,GROSSCON,17,1.0156,0.9784429959063702,0.9043637062668208,9.805670684454663,1.029233746377716,-0.0645614223964226,1.133637433960288,0.3261691518181608,0.3032826701184026,-0.02288648169975821,0.9298324762713385,TRUE,TRUE,TRUE
1121,610,prediction,GROSSCON,1,,,,,,,,,,,,,,
1121,611,prediction,GROSSCON,14,0.9767,0.44478047922495983,0.3373965241806652,13.601949420459716,1.0271548780052504,-0.8644038852480366,2.9503001761228886,0.10331223912750787,0.02258341754044186,-0.08072882158706601,0.2185938251959618,TRUE,TRUE,TRUE
1121,612,prediction,GROSSCON,1,,,,,,,,,,,,,,
1121,613,prediction,GROSSCON,5,0.9379,0.9864341492913733,0.48999999999999977,12.270179113070984,1.0317931884029614,-0.05821117484359925,1.1943828582581728,0.3450726978998384,0.31078797950145437,-0.03428471839838404,0.9006449405964433,TRUE,TRUE,FALSE
1121,614,prediction,GROSSCON,4,,,,,,,,,,,,,,
1121,615,prediction,GROSSCON,10,1.0315,0.920576848648304,0.24848507801848205,23.538415617614454,1.2005391973277373,-0.13201436154487758,1.361414416533636,0.5182051164706423,0.42032845183957246,-0.09787666463106981,0.8111237007892129,TRUE,FALSE,FALSE
1121,616,prediction,GROSSCON,20,0.9921,0.8255702172646279,0.7234929826450075,15.980584251410562,1.0609856265611135,-0.24838183814135856,1.2675853850125918,0.2319482840613052,0.1765360827618075,-0.0554122012994977,0.7611010509357683,TRUE,FALSE,FALSE
1121,619,prediction,GROSSCON,1,,,,,,,,,,,,,,
1121,620,prediction,GROSSCON,27,1.017,0.678356289178797,0.5870596619833027,12.783662308821045,1.0434940048839747,-0.29493092447927194,1.5767789457329757,0.1726804024312777,0.09184237855845723,-0.08083802387282046,0.5318633571925344,TRUE,TRUE,FALSE
1121,621,prediction,GROSSCON,4,,,,,,,,,,,,,,
1121,622,prediction,GROSSCON,16,0.9172,0.944892266840106,0.6589619377162628,18.106942255884327,1.0718936302363329,-0.19814652574566263,1.1523420267195308,0.28934185993290584,0.22835585918268686,-0.06098600075021898,0.789225102913347,TRUE,FALSE,FALSE
1121,623,prediction,GROSSCON,1,,,,,,,,,,,,,,
1121,624,prediction,GROSSCON,12,0.9647,0.8825688487541938,0.6973714989227455,14.10255277137971,1.0410014663468035,-0.14739491102263916,1.2196810425785447,0.2253171272850046,0.17288618297391123,-0.05243094431109338,0.7673015587280533,TRUE,TRUE,FALSE
1121,625,prediction,GROSSCON,1,,,,,,,,,,,,,,
1121,626,prediction,GROSSCON,30,1.0011,0.9108781717514354,0.9697505956526878,7.215613484955634,1.0202567542440761,-0.033114822924920524,1.0625466216710615,0.2838666096219915,0.26332741895927586,-0.020539190662715645,0.9276449220636888,TRUE,TRUE,TRUE
1121,628,prediction,GROSSCON,2,,,,,,,,,,,,,,
1121,629,prediction,GROSSCON,2,,,,,,,,,,,,,,
1121,630,prediction,GROSSCON,6,0.9801,0.24040834147367118,0.16470588235294117,23.747092451457508,1.1070588180691545,-0.4400503645748295,1.1774984085106703,0.20312684365781722,0.057183673096303934,-0.1459431705615133,0.2815170662161926,TRUE,FALSE,FALSE
1121,632,prediction,GROSSCON,15,0.9887,0.9530214787724608,0.9007187579861997,14.603857268519066,1.0471743790622907,-0.07365944007523292,1.1919440990516457,0.32571100711716977,0.2782917136642259,-0.04741929345294388,0.8544129844654421,TRUE,TRUE,FALSE
1121,633,prediction,GROSSCON,5,1.036,0.5824578103478247,0.3599999999999998,14.734692198864934,1.0423493435532072,-0.3607098863923431,1.4265266466934128,0.14889624724061806,0.06545790678476848,-0.08343834045584958,0.4396209306671628,TRUE,TRUE,FALSE
1121,634,prediction,GROSSCON,8,0.9978,0.9043742547544601,0.5163511187607573,10.994278995281796,1.0334622823742439,-0.05572024560720169,1.1148164527377804,0.2786970010341261,0.23464605134453387,-0.04405094968959222,0.8419396350655447,TRUE,TRUE,FALSE
1121,636,prediction,GROSSCON,15,1.0089,0.8210256351530165,0.8735645449823993,8.68452396680407,1.0477267754098718,-0.07310990951095257,1.1136180745193238,0.2977807721361344,0.24393985286129122,-0.05384091927484319,0.8191927608736634,TRUE,TRUE,FALSE
1121,637,prediction,GROSSCON,10,0.916,0.9385224324252478,0.2780165289256198,13.023299388032667,1.0388904598489728,-0.21973180772489054,1.3573944779355167,0.20095912227924267,0.12870905762544957,-0.0722500646537931,0.6404738245552344,TRUE,TRUE,FALSE
1121,638,prediction,GROSSCON,5,0.9869,0.35228314344107753,0.08999999999999996,17.28696742436361,1.0433983965783127,-0.8318959771216274,3.0059364087783904,0.1207355738744452,0.018480095010515462,-0.10225547886392973,0.15306255163646468,TRUE,FALSE,FALSE
1121,640,prediction,GROSSCON,12,1.0156,0.9752458145236803,0.8392097413076435,13.214202796527443,1.043784358278271,-0.047243271483696364,1.035285163721077,0.4306002254358665,0.4256317181839761,-0.004968507251890408,0.9884614383402583,TRUE,TRUE,TRUE
1121,641,prediction,GROSSCON,9,1.017,0.9010391664146127,0.8017507002801121,13.325531869108465,1.064794431545768,-0.07624435872154033,1.0867536829975577,0.33716998578506463,0.29864215082122886,-0.03852783496383577,0.8857317181595278,TRUE,TRUE,FALSE
1121,642,prediction,GROSSCON,20,1.0695,0.6699251900006599,0.8125758673792915,15.827202965395474,1.0933807376713731,-0.08433109925183681,1.237566846130952,0.33502686959018746,0.2467837286493845,-0.08824314094080296,0.7366087649962405,TRUE,FALSE,FALSE
1121,643,prediction,GROSSCON,5,1.0354,0.6947567013961402,0.6736842105263158,15.597065747308239,1.0641877367411479,-0.6932682817316465,3.379792324536276,0.15736885928393002,0.041700571216307124,-0.11566828806762289,0.2649861694750522,TRUE,FALSE,FALSE
1130,1595,prediction,GROSSCON,1,,,,,,,,,,,,,,
1130,1722,prediction,GROSSCON,3,,,,,,,,,,,,,,
1130,1735,prediction,GROSSCON,3,,,,,,,,,,,,,,
1130,1746,prediction,GROSSCON,1,,,,,,,,,,,,,,
1130,1901,prediction,GROSSCON,1,,,,,,,,,,,,,,
1130,1902,prediction,GROSSCON,1,,,,,,,,,,,,,,
1130,1915,prediction,GROSSCON,3,,,,,,,,,,,,,,
1130,1922,prediction,GROSSCON,2,,,,,,,,,,,,,,
1130,1949,prediction,GROSSCON,2,,,,,,,,,,,,,,
1131,1625,prediction,GROSSCON,1,,,,,,,,,,,,,,
1132,2061,prediction,GROSSCON,3,,,,,,,,,,,,,,
1132,2062,prediction,GROSSCON,2,,,,,,,,,,,,,,
1132,2063,prediction,GROSSCON,2,,,,,,,,,,,,,,
1132,2072,prediction,GROSSCON,1,,,,,,,,,,,,,,
1132,2086,prediction,GROSSCON,1,,,,,,,,,,,,,,
1133,2001,prediction,GROSSCON,1,,,,,,,,,,,,,,
1133,2002,prediction,GROSSCON,1,,,,,,,,,,,,,,
1133,2071,prediction,GROSSCON,1,,,,,,,,,,,,,,
1140,2238,prediction,GROSSCON,11,1.0435,0.9158470542320959,0.7776033057851238,4.927917504758312,1.0049400258752474,-0.015917384441972843,1.088419333885369,0.13531815304341147,0.12023473573755745,-0.01508341730585401,0.8885336744064554,TRUE,FALSE,TRUE
1140,2240,prediction,GROSSCON,15,1.0466,0.8721777786534974,0.5153188775510202,5.128927883362652,1.0056004175316644,-0.10970586234938444,1.1995602736747701,0.0896186979208693,0.06510988794136287,-0.024508809979506427,0.7265212444712487,TRUE,TRUE,TRUE
1140,2241,prediction,GROSSCON,2,,,,,,,,,,,,,,
1140,2243,prediction,GROSSCON,67,1.0428,0.5776264955666579,0.7522267617405399,11.508473808515776,1.05065019100063,-0.15045049894079826,1.228929009072278,0.21537032158373054,0.142429408772009,-0.07294091281172155,0.6613232859785466,TRUE,TRUE,FALSE
1140,2248,prediction,GROSSCON,8,1.1552,0.6755157095429895,0.5102040816326533,19.02222460200484,1.1435419450741033,-0.19468414373222068,1.2840376250510233,0.320417645802179,0.17419163652836156,-0.14622600927381746,0.5436393370042574,FALSE,FALSE,FALSE
1140,2250,prediction,GROSSCON,14,1.0115,0.9812357189989503,0.8539478143002373,6.480877691621238,1.017807969316311,-0.07547740353789782,1.1109480480976084,0.22396916032944755,0.19794063770180234,-0.026028522627645212,0.8837852381579743,TRUE,TRUE,TRUE
1150,731,prediction,GROSSCON,12,1.0114,0.9677769253682391,0.4977229176517433,4.14196514429229,1.0017301979689703,-0.009914495029059762,0.9868784896853658,0.1225691334123155,0.1119535355960859,-0.010615597816229602,0.9133909368477026,TRUE,FALSE,TRUE
1150,732,prediction,GROSSCON,14,1.0112,0.8199437819851833,0.5420842893370367,10.028810253098719,1.0224465284544249,-0.1297564407786774,1.163749693758749,0.16619648011110882,0.11675562421831438,-0.04944085589279444,0.7025156257235935,TRUE,TRUE,TRUE
1160,921,prediction,GROSSCON,26,1.0776,0.3456985153375712,0.5137010751963265,14.8198480618184,1.1102450137260584,-0.1985816504979529,1.4097693513602734,0.24411980773291994,0.13164761988829632,-0.11247218784462362,0.5392746336762883,TRUE,TRUE,FALSE
1160,924,prediction,GROSSCON,2,,,,,,,,,,,,,,
1160,927,prediction,GROSSCON,3,,,,,,,,,,,,,,
1160,928,prediction,GROSSCON,22,1.0121,0.8868400772069429,0.8392423154266017,8.270953802087062,1.014287729428708,-0.05134141018618957,1.0518767063363146,0.19496308494391845,0.17526122161536908,-0.01970186332854937,0.8989456730528415,TRUE,TRUE,TRUE
1160,930,prediction,GROSSCON,39,1.0111,0.542394425594839,0.6164604015726707,10.845639190927507,1.0402454411701256,-0.1912831304346192,1.2416478207653487,0.17756878262740863,0.11005724788812443,-0.0675115347392842,0.6198006556088004,TRUE,TRUE,FALSE
1160,940,prediction,GROSSCON,7,1.0123,0.06349469467225163,0.06599326599326602,4.889376585373495,1.0040868991545013,-1.0019799792306603,2.5623656991499923,0.03709175699647714,0.003473274338377408,-0.03361848265809973,0.09364005966897952,TRUE,FALSE,TRUE
1160,943,prediction,GROSSCON,7,0.9958,0.5414868788266103,0.5624999999999997,13.67174240393019,1.0468887981963448,-0.4010680612084077,1.639408168198672,0.15135842102134234,0.06207224066000932,-0.08928618036133301,0.4101010055546021,TRUE,TRUE,FALSE
1170,510,prediction,GROSSCON,3,,,,,,,,,,,,,,
1180,263,prediction,GROSSCON,24,1.0409,0.8127454987685188,0.7788019239177963,5.143669010254034,1.0074003232147384,-0.1066230076879654,1.09815865654426,0.10236745025331133,0.07952817031025934,-0.022839279943051988,0.7768892368957564,TRUE,TRUE,TRUE
1180,311,prediction,GROSSCON,36,0.9794,0.3863808051985183,0.481548100560369,16.828401702766264,1.0615544239093324,-0.4037709734348018,1.4482355874872412,0.17867797363987037,0.09138474221391037,-0.08729323142596,0.5114493988951232,TRUE,FALSE,FALSE
1180,315,prediction,GROSSCON,30,0.9731,0.7225415894830297,0.56550946919575,14.508861321699134,1.0310813043254308,-0.2321112521104028,1.2898186640513591,0.1578857223040385,0.1077310600901716,-0.0501546622138669,0.6823356698632653,TRUE,TRUE,FALSE
1180,321,prediction,GROSSCON,41,1.0546,0.20885321053061653,0.4843301070256714,10.71146048860578,1.0656730300757336,-0.36319950314875726,1.457382318783514,0.17026052215815993,0.0649715552124441,-0.10528896694571582,0.38160082201609924,TRUE,TRUE,FALSE
1180,331,prediction,GROSSCON,44,1.0278,0.5031377359883534,0.7724164269718926,9.848152582463648,1.0422421172641096,-0.14208731670184993,1.1765534837265144,0.19055260595749116,0.1275308899415551,-0.06302171601593606,0.6692686741319346,TRUE,TRUE,FALSE
1180,348,prediction,GROSSCON,1,,,,,,,,,,,,,,
1180,350,prediction,GROSSCON,1,,,,,,,,,,,,,,
1180,354,prediction,GROSSCON,1,,,,,,,,,,,,,,
1180,355,prediction,GROSSCON,3,,,,,,,,,,,,,,
1180,414,prediction,GROSSCON,1,,,,,,,,,,,,,,
1180,415,prediction,GROSSCON,1,,,,,,,,,,,,,,
1180,419,prediction,GROSSCON,1,,,,,,,,,,,,,,
1190,1832,prediction,GROSSCON,9,0.9961,0.5206680978204619,0.42250000000000004,17.962140872763214,1.0829168140122647,-0.25856977462457814,1.0758577802922158,0.22684993935757072,0.12848211827073522,-0.0983678210868355,0.5663749288829041,TRUE,FALSE,FALSE
1190,1836,prediction,GROSSCON,6,1.0311,0.995150160831273,0.8605042016806724,6.459751470984143,1.0315290947322335,-0.11556817324400605,1.1818739892555399,0.23790964041233278,0.20174928344323817,-0.036160356969094615,0.8480080214218165,TRUE,TRUE,FALSE
1190,1837,prediction,GROSSCON,1,,,,,,,,,,,,,,
1190,1840,prediction,GROSSCON,13,0.9779,0.9713376906079001,0.9673046733486292,8.299130819528859,1.028675768193568,-0.04593021342622859,1.1051434560784394,0.3056255787184614,0.2801913304899773,-0.025434248228484113,0.9167797134810047,TRUE,TRUE,TRUE
1190,1841,prediction,GROSSCON,5,1.0242,0.9382760358028297,0.8099999999999996,3.803705340114065,1.0051824345591278,-0.09279364052052343,1.1206202459433656,0.10061349693251528,0.08473085592315907,-0.015882641009356213,0.8421420436265205,TRUE,FALSE,TRUE
1190,1842,prediction,GROSSCON,2,,,,,,,,,,,,,,
1190,1844,prediction,GROSSCON,2,,,,,,,,,,,,,,
1200,1293,prediction,GROSSCON,1,,,,,,,,,,,,,,
1200,1294,prediction,GROSSCON,12,1.0285,0.9590445971887712,0.9825665562507669,9.051648267326227,1.0353534244830327,-0.0787106334450975,1.130568882662871,0.29690725462113104,0.264145471816246,-0.032761782804885065,0.8896565095834698,TRUE,TRUE,FALSE
1200,1303,prediction,GROSSCON,4,,,,,,,,,,,,,,
1200,1304,prediction,GROSSCON,12,1.012,0.8005649760378821,0.845119669063331,6.3736774223673685,1.0035699083036715,-0.019083327860817956,1.1252965568829398,0.09431372549019601,0.08413411199485606,-0.010179613495339954,0.8920664681367281,TRUE,TRUE,TRUE
1200,1310,prediction,GROSSCON,10,1.0154,0.49952592568542203,0.3997043606799704,15.841322976409932,1.0625226795772038,-0.4044271784721457,1.7412601488643733,0.1813282080641203,0.08733916383219001,-0.0939890442319303,0.48166341444959077,TRUE,FALSE,FALSE
1200,1311,prediction,GROSSCON,7,1.0744,0.9170626666045216,0.7740137221269296,9.011027945715876,1.0268767242617163,-0.14277857434932903,1.123407398612079,0.17399834902556627,0.1397591447161852,-0.03423920430938107,0.8032210966303469,TRUE,TRUE,TRUE
1200,1312,prediction,GROSSCON,26,1.0449,0.8801388094503311,0.7059912159809454,10.895286210662174,1.0366516829446126,-0.06652298740357551,1.0890565241994672,0.29127903995124443,0.2529784187914848,-0.03830062115975963,0.8685088320595585,TRUE,TRUE,FALSE
1200,1313,prediction,GROSSCON,1,,,,,,,,,,,,,,
1201,1321,prediction,GROSSCON,10,0.9969,0.9944845138866036,0.8314855875831486,5.6978778788317195,1.019122752170802,-0.06135348027734768,1.1524532250583333,0.2578306272714059,0.2305524853989825,-0.02727814187242339,0.8942013128498152,TRUE,TRUE,TRUE
1201,1323,prediction,GROSSCON,16,0.9774,0.6398068575679737,0.5550418221705576,14.6185699039144,1.0481330492301908,-0.4071574402292803,1.4714635117724302,0.16045546409574074,0.07748273551791995,-0.08297272857782079,0.4828924708459132,TRUE,TRUE,FALSE
1201,1324,prediction,GROSSCON,2,,,,,,,,,,,,,,
1201,1325,prediction,GROSSCON,11,1.112,0.5720151966181117,0.6724782067247821,13.058586442686105,1.104867198726499,-0.49703105565197475,2.815613896132615,0.20535853289741676,0.058954161357633955,-0.1464043715397828,0.28707919035964025,FALSE,TRUE,FALSE
1201,1327,prediction,GROSSCON,15,1.0065,0.8838879994571913,0.6538125518031496,7.840725010126078,1.0171377733565479,-0.17046808606260813,1.286548483807685,0.1391953814166617,0.09852459489462859,-0.040670786522033125,0.7078151149261851,TRUE,TRUE,TRUE
1201,1328,prediction,GROSSCON,47,1.0559,0.575392982383882,0.6642479282272463,14.787583141306218,1.0692962539601463,-0.10521725753374862,1.0944659321796255,0.2570213111574141,0.17509905954151697,-0.08192225161589714,0.6812628056133314,TRUE,TRUE,FALSE
1201,1330,prediction,GROSSCON,48,1.0037,0.6897601661233702,0.9257453941288268,13.172743036000936,1.05857314690512,-0.02215611856748776,1.036664837500906,0.3766091419905078,0.3338001588326988,-0.04280898315780901,0.8863304726710857,TRUE,TRUE,TRUE
1201,1331,prediction,GROSSCON,15,1.0172,0.7681532434391721,0.6949414524403082,8.661279472038645,1.0294816683690267,-0.1486094538042325,1.3413438772264743,0.18459222769567607,0.1348142236341881,-0.04977800406148797,0.7303353197321321,TRUE,TRUE,TRUE
1201,1333,prediction,GROSSCON,101,0.9898,0.9108900773366176,0.8571728413082129,10.712725214458194,1.0210457956706545,-0.05393802068893667,1.0568546106135486,0.2417269867957992,0.2157093095500221,-0.02601767724577711,0.8923675110063083,TRUE,TRUE,TRUE
1201,1334,prediction,GROSSCON,109,1.0157,0.676011329662189,0.5189982455598346,11.40380081250599,1.037490741283196,-0.16717230039209915,1.2651366448706984,0.18416131322917334,0.11702129403329452,-0.06714001919587882,0.6354282122634047,TRUE,TRUE,FALSE
1201,1335,prediction,GROSSCON,57,1.0133,0.6808384121642956,0.23378254052150563,8.52307707049411,1.0207497244422337,-0.1860882926156206,1.2972262298597823,0.13344934327880595,0.0776724055901954,-0.05577693768861054,0.5820366266465631,TRUE,TRUE,TRUE
1201,1336,prediction,GROSSCON,15,1.007,0.7057708445554146,0.7795681063122921,14.14546460190226,1.0577947037923487,-0.09674992742164498,1.113203942206151,0.2590690436129172,0.1746511539615137,-0.08441788965140351,0.6741490666961554,TRUE,TRUE,FALSE
1201,1338,prediction,GROSSCON,35,1.0077,0.7260326214905586,0.6638893731773067,15.506607248278595,1.04740190723566,-0.080303436408909,1.114094967875261,0.24703981752572304,0.17526289722172989,-0.07177692030399316,0.7094520186142893,TRUE,FALSE,FALSE
1201,1339,prediction,GROSSCON,10,0.9885,0.9191206483350395,0.7985587583148557,7.193851015954595,1.0137354145427109,-0.08856656173029935,1.172884618195977,0.15669838916966938,0.13358293028646298,-0.023115458883206402,0.8524843873271887,TRUE,TRUE,TRUE
1201,1341,prediction,GROSSCON,23,1.0131,0.9422149353319826,0.9092277660097214,7.9184318452300655,1.0131277013237339,-0.035950315597827055,1.0940158639278124,0.23619731954647474,0.21838799811937717,-0.01780932142709757,0.9245998156909933,TRUE,TRUE,TRUE
1201,1342,prediction,GROSSCON,10,1.017,0.9482702775375456,0.7722681359044994,8.524718650629477,1.0185158779090275,-0.08158413602939037,1.0601679529206316,0.1987776109800558,0.17157489269104004,-0.02720271828901577,0.863149988799568,TRUE,TRUE,TRUE
1201,1343,prediction,GROSSCON,2,,,,,,,,,,,,,,
1201,1345,prediction,GROSSCON,19,1.0357,0.523337863916845,0.5877777777777778,18.623340756863367,1.0990050441369126,-0.2643293266661388,1.335419833721062,0.2643008721018443,0.15004025744757088,-0.1142606146542734,0.5676873339629208,TRUE,FALSE,FALSE
1201,1346,prediction,GROSSCON,40,1.0329,0.6620887505151383,0.7684397077693194,12.732743297036778,1.050556158536974,-0.11020452584944977,1.2156684635927197,0.23760054955224313,0.17125133594023384,-0.0663492136120093,0.7207531138415125,TRUE,TRUE,FALSE
1201,1347,prediction,GROSSCON,16,1.031,0.20739433007985902,0.655745932393576,17.270160025476137,1.094826837424519,-0.31700043288185464,0.9994988160298313,0.18671414466997716,0.0880186082663934,-0.09869553640358375,0.471408357529468,TRUE,FALSE,FALSE
1201,1348,prediction,GROSSCON,6,0.9904,0.6397608767574654,0.6126050420168068,12.159833736705753,1.0234568197471148,-0.27604288286862977,1.3430364325422064,0.12300511894007826,0.06578345827169733,-0.05722166066838093,0.534802606904056,TRUE,TRUE,TRUE
1201,1349,prediction,GROSSCON,21,1.0009,0.9959094880282348,0.5872630210115666,6.864064524744181,1.0224835891568178,-0.024108042466803686,1.0362707130371227,0.4200448290197473,0.3952819613338627,-0.02476286768588465,0.9410470836084962,TRUE,TRUE,TRUE
1201,1350,prediction,GROSSCON,26,1.0561,0.8051556633377017,0.82472247252991,13.485811638066691,1.076673162006573,-0.12827807570869187,1.1832068424167181,0.3312609453956817,0.2682883919689314,-0.06297255342675029,0.8099004597371677,TRUE,TRUE,FALSE
1201,1351,prediction,GROSSCON,20,1.0147,0.93078921253478,0.9232220823552094,9.823130723004228,1.0270628999187121,-0.03143877604708306,1.0767329658320386,0.32069989712275576,0.2918792620374733,-0.028820635085282487,0.9101320725580069,TRUE,TRUE,TRUE
1201,1360,prediction,GROSSCON,33,0.9666,0.8555974909723211,0.8459817999569731,13.0707404221858,1.0255344303444214,-0.04482907487359603,1.0793837106473418,0.2246258895095601,0.19690760944220706,-0.02771828006735305,0.8766024694309631,TRUE,TRUE,TRUE
1201,1361,prediction,GROSSCON,16,1.0319,0.48384540006141913,0.6816273932253314,13.22575735180498,1.069299796661943,-0.15474020735630645,1.0671147010539408,0.23452956265411973,0.14530159593217218,-0.08922796672194755,0.6195449063556245,TRUE,TRUE,FALSE
1201,1362,prediction,GROSSCON,5,0.9736,0.9134141369666808,0.9999999999999996,12.034655381811318,1.0417817235806546,-0.2828913787146025,1.399953393010702,0.16412042796715606,0.12948337996774714,-0.03463704799940892,0.7889534628416852,TRUE,TRUE,FALSE
1201,1363,prediction,GROSSCON,61,1.0185,0.9198651868124,0.8128898216801075,15.600527126187636,1.0592235168438842,-0.054680191192201195,1.1340857998509895,0.3551081411769214,0.2982922072059883,-0.0568159339709331,0.840003854086166,TRUE,FALSE,FALSE
1201,1364,prediction,GROSSCON,32,1.0405,0.9770029831230945,0.7791177303214192,15.556217040211425,1.0421619945785645,-0.04157622558565775,1.1352655893052817,0.507828612798418,0.48439778569804814,-0.02343082710036981,0.9538607583151865,TRUE,FALSE,TRUE
1201,1365,prediction,GROSSCON,37,0.9795,0.9379947144858585,0.860931225947574,8.824577740160423,1.0171862135745866,-0.045158900772629657,1.0466111313482487,0.241376861544585,0.22165558045860415,-0.01972128108598084,0.9182967209044679,TRUE,TRUE,TRUE
