"pid","BORO","BLOCK","LOT","grosscon","FMV","BC","SALDATE","line_num","reference_num","salenotes","qu","instrument","BL","BLKSUF","Unit_Block","Unit_Lot","Unit_TC","Unit_BC","Unit_SF","Unit_Tieback","Unit_Acct_Num","Suffix_PID","Suffix_Match","Suffix_Boro","Suffix_Block","Suffix_Lot","Suffix","Suffix_TC","Suffix_BC","Suffix_SF","Suffix_Tieback","Suffix_Acct_Num","Main_PID","Main_Match","Main_Boro","Main_Block","Main_Lot","Main_TC","Main_BC","Main_SF","Main_Tieback","Main_Acct_Num","CNS_AYB","STY","APTNUM","aptnumfix","floortry","floorstydiff","floor_extract","X","Y","bbl","PRC_RES_DIST","COMRESSQFT","nbhd","salespsf","logsf","boro","loggross","logsales","logsalespsf","ADDRESS","BCAT","saldatfix","salyear","quarter","salyyq","elev","UAF","trend","tagrosscon","logtagrosscon","yhat","residuals","sales_ratio","unlogpred","grosscondecile"
130,1,15,1105,520000,259282,"R4","7/3/2024",3,2024000000000,NA,"Q","A",150022,0,15,1105,"2","R4",711,"11557R1",1000151105,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"4D","4D",4,-41,4,979880.5994,196419.1251,1000151105,"1090",711,"1090",731.3642757,6.56667243,1,13.16158409,6.594911661,6.594911661,"20 WEST STREET ","DU32","2024-07-03",2024,3,"2024Q3",1,0.003382355,0.990387401317653,515001.44868518,13.1519249926228,13.3140143226223,0.162089329999413,1.01232438065837,605623.825691291,2
131,1,15,1106,965450,469551,"R4","8/12/2022",3,2022000000000,NA,"Q","A",150022,0,15,1106,"2","R4",1295,"11557R1",1000151106,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"4E","4E",4,-41,4,979880.5994,196419.1251,1000151106,"1090",1295,"1090",745.5212355,7.166265974,1,13.78034959,6.614083619,6.614083619,"20 WEST STREET ","DU32","2022-08-12",2022,3,"2022Q3",1,0.006125272,1.00669441968347,971913.127483406,13.7870217044313,13.7167329162463,-0.0702887881849801,0.994901814932054,905944.129809169,5
132,1,15,1107,900000,439051,"R4","7/17/2024",3,2024000000000,NA,"Q","A",150022,0,15,1107,"2","R4",1210,"11557R1",1000151107,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"4F","4F",4,-41,4,979880.5994,196419.1251,1000151107,"1090",1210,"1090",743.8016529,7.098375639,1,13.71015004,6.611774404,6.611774404,"20 WEST STREET ","DU32","2024-07-17",2024,3,"2024Q3",1,0.005727459,0.990387401317653,891348.661185888,13.7004909443717,13.6372165275083,-0.0632744168633952,0.995381594928218,836696.373101284,5
137,1,15,1112,740000,370110,"R4","6/28/2024",3,2024000000000,NA,"Q","A",150022,0,15,1112,"2","R4",978,"11557R1",1000151112,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"5B","5B",5,-40,5,979880.5994,196419.1251,1000151112,"1090",978,"1090",756.6462168,6.88550967,1,13.51440547,6.628895795,6.628895795,"20 WEST STREET ","DU32","2024-06-28",2024,2,"2024Q2",1,0.004828093,0.989320125960141,732096.893210504,13.5036681519575,13.5105219276098,0.00685377565232415,1.00050754917665,737131.755270781,4
142,1,15,1117,750750,393708,"R4","3/21/2024",3,2024000000000,NA,"Q","A",150022,0,15,1117,"2","R4",1017,"11557R1",1000151117,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"5G","5G",5,-40,5,979880.5994,196419.1251,1000151117,"1090",1017,"1090",738.20059,6.924612396,1,13.52882799,6.60421559,6.60421559,"20 WEST STREET ","DU32","2024-03-21",2024,1,"2024Q1",1,0.005135944,0.988667120569955,742241.840767894,13.5174303999996,13.5331491020971,0.0157187020975318,1.00116284690451,754001.097151503,4
150,1,15,1125,900000,441921,"R4","4/19/2024",3,2024000000000,NA,"Q","A",150022,0,15,1125,"2","R4",1167,"11557R1",1000151125,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"11A","11A",11,-34,11,979880.5994,196419.1251,1000151125,"1090",1167,"1090",771.2082262,7.062191632,1,13.71015004,6.64795841,6.64795841,"20 WEST STREET ","DU32","2024-04-19",2024,2,"2024Q2",1,0.00576484,0.989320125960141,890388.113364127,13.6994127290836,13.6488010037296,-0.0506117253539884,0.996305555109925,846445.422126569,5
180,1,15,1155,650000,280970,"R4","8/16/2024",2,2024000000000,NA,"Q","A",150022,0,15,1155,"2","R4",705,"11557R1",1000151155,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"14J","14J",14,-31,14,979880.5994,196419.1251,1000151155,"1090",705,"1090",921.9858156,6.558197803,1,13.38472764,6.826529839,6.826529839,"20 WEST STREET ","DU32","2024-08-16",2024,3,"2024Q3",1,0.003665242,0.990387401317653,643751.810856474,13.3750685439371,13.360492617662,-0.0145759262750413,0.998910216704523,634436.585862016,3
183,1,15,1158,465000,240616,"R4","6/20/2024",3,2024000000000,NA,"Q","A",150022,0,15,1158,"2","R4",618,"11557R1",1000151158,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"14M","14M",14,-31,14,979880.5994,196419.1251,1000151158,"1090",618,"1090",752.4271845,6.426488457,1,13.04979268,6.623304227,6.623304227,"20 WEST STREET ","DU32","2024-06-20",2024,2,"2024Q2",1,0.003138855,0.989320125960141,460033.858571466,13.0390553713467,13.2780987244254,0.239043353078763,1.0183328735304,584258.455341392,1
186,1,15,1161,500000,162793,"R4","7/20/2023",3,2023000000000,NA,"Q","A",150022,0,15,1161,"2","R4",400,"11557R1",1000151161,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"15C","15C",15,-30,15,979880.5994,196419.1251,1000151161,"1090",400,"1090",1250,5.991464547,1,13.12236338,7.13089883,7.13089883,"20 WEST STREET ","DU32","2023-07-20",2023,3,"2023Q3",1,0.002123592,0.992238277516134,496119.138758067,13.1145713759729,13.0280601547638,-0.0865112212090722,0.99340342747552,455003.392870629,2
187,1,15,1162,515000,156836,"R4","12/6/2023",3,2023000000000,NA,"Q","A",150022,0,15,1162,"2","R4",392,"11557R1",1000151162,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"15D","15D",15,-30,15,979880.5994,196419.1251,1000151162,"1090",392,"1090",1313.77551,5.97126184,1,13.15192218,7.18066034,7.18066034,"20 WEST STREET ","DU32","2023-12-06",2023,4,"2023Q4",1,0.002045918,0.989156595760366,509415.646816589,13.141019557225,13.0086355358634,-0.132384021361517,0.989925894198313,446250.412240342,2
189,1,15,1164,590000,223716,"R4","2/2/2024",2,2024000000000,NA,"Q","A",150022,0,15,1164,"2","R4",578,"11557R1",1000151164,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"15F","15F",15,-30,15,979880.5994,196419.1251,1000151164,"1090",578,"1090",1020.761246,6.359573869,1,13.28787782,6.928303947,6.928303947,"20 WEST STREET ","DU32","2024-02-02",2024,1,"2024Q1",1,0.002918379,0.988667120569955,583313.601136273,13.2764802300359,13.2411854849265,-0.0352947451094305,0.997341558568394,563084.781686986,2
206,1,15,1181,500000,205639,"R4","10/13/2023",2,2023000000000,NA,"Q","A",150022,0,15,1181,"2","R4",512,"11557R1",1000151181,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"16L","16L",16,-29,16,979880.5994,196419.1251,1000151181,"1090",512,"1090",976.5625,6.238324625,1,13.12236338,6.884038752,6.884038752,"20 WEST STREET ","DU32","2023-10-13",2023,4,"2023Q4",1,0.002682575,0.989156595760366,494578.297880183,13.1114607549834,13.1745322018699,0.0630714468865055,1.00481040580185,526776.796561253,2
223,1,15,1198,900000,457649,"R4","12/6/2022",3,2022000000000,NA,"Q","A",150022,0,15,1198,"2","R4",1164,"11557R1",1000151198,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"18D","18D",18,-27,18,979880.5994,196419.1251,1000151198,"1090",1164,"1090",773.1958763,7.059617628,1,13.71015004,6.650532414,6.650532414,"20 WEST STREET ","DU32","2022-12-06",2022,4,"2022Q4",1,0.005970053,1.00181107694764,901629.969252877,13.7119594812317,13.7124428059088,0.000483324677155395,1.00003524840325,902065.854595266,5
225,1,15,1200,950000,423396,"R4","7/29/2022",3,2022000000000,NA,"Q","A",150022,0,15,1200,"2","R4",1218,"11557R1",1000151200,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"18F","18F",18,-27,18,979880.5994,196419.1251,1000151200,"1090",1218,"1090",779.9671593,7.104965448,1,13.76421726,6.659251815,6.659251815,"20 WEST STREET ","DU32","2022-07-29",2022,3,"2022Q3",1,0.005523216,1.00669441968347,956359.698699296,13.7708893751374,13.7495701121723,-0.0213192629650134,0.998451860124336,936186.616484014,5
251,1,15,1226,535000,181022,"R4","1/8/2024",3,2024000000000,NA,"Q","A",150022,0,15,1226,"2","R4",463,"11557R1",1000151226,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"22A","22A",22,-23,22,979880.5994,196419.1251,1000151226,"1090",463,"1090",1155.507559,6.137727054,1,13.19002203,7.052294972,7.052294972,"20 WEST STREET ","DU32","2024-01-08",2024,1,"2024Q1",1,0.002361466,0.988667120569955,528936.909504926,13.1786244400322,13.1430261282684,-0.0355983117637475,0.997298783956874,510438.851725934,2
255,1,15,1230,525000,223561,"R4","11/21/2023",3,2024000000000,NA,"Q","A",150022,0,15,1230,"2","R4",523,"11557R1",1000151230,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"22E","22E",22,-23,22,979880.5994,196419.1251,1000151230,"1090",523,"1090",1003.824092,6.259581464,1,13.17115354,6.911572078,6.911572078,"20 WEST STREET ","DU32","2023-11-21",2023,4,"2023Q4",1,0.002916374,0.989156595760366,519307.212774192,13.1602509191528,13.2182854637942,0.0580345446413961,1.0044098357241,550336.651611238,2
263,1,15,1238,960000,584125,"R4","6/15/2023",3,2023000000000,NA,"Q","A",150022,0,15,1238,"2","R4",1395,"11557R1",1000151238,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"23A","23A",23,-22,23,979880.5994,196419.1251,1000151238,"1090",1395,"1090",688.172043,7.240649694,1,13.77468856,6.534038869,6.534038869,"20 WEST STREET ","DU32","2023-06-15",2023,2,"2023Q2",1,0.007619904,0.993902131445949,954146.046188111,13.7685720269611,13.8318168070643,0.0632447801031795,1.0045934160768,1016439.92155696,5
271,1,15,1246,685000,300520,"R4","4/22/2022",4,2022000000000,NA,"Q","A",150022,0,15,1246,"2","R4",758,"11557R1",1000151246,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"23J","23J",23,-22,23,979880.5994,196419.1251,1000151246,"1090",758,"1090",903.6939314,6.630683386,1,13.43717412,6.806490732,6.806490732,"20 WEST STREET ","DU32","2022-04-22",2022,2,"2022Q2",1,0.003920254,1.00789952101468,690411.171895057,13.445042600392,13.4908127856468,0.0457701852548009,1.00340424248663,722745.754411408,3
281,1,15,1256,618000,268622,"R4","2/3/2022",1,2022000000000,NA,"Q","A",150022,0,15,1256,"2","R4",662,"11557R1",1000151256,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"27E","27E",27,-18,27,979880.5994,196419.1251,1000151256,"1090",662,"1090",933.5347432,6.495265556,1,13.33424374,6.838978181,6.838978181,"20 WEST STREET ","DU32","2022-02-03",2022,1,"2022Q1",1,0.003504138,1.00036791476223,618227.37132306,13.334611583538,13.4117592700153,0.0771476864772822,1.00578552183496,667810.193058859,3
294,1,15,1269,605000,247233,"R4","5/22/2024",2,2024000000000,NA,"Q","A",150022,0,15,1269,"2","R4",600,"11557R1",1000151269,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"29E","29E",29,-16,29,979880.5994,196419.1251,1000151269,"1090",600,"1090",1008.333333,6.396929655,1,13.31298374,6.916054082,6.916054082,"20 WEST STREET ","DU32","2024-05-22",2024,2,"2024Q2",1,0.003225131,0.989320125960141,598538.676205885,13.3022464237901,13.3368377879939,0.0345913642037345,1.00260041523076,619605.204952473,3
315,1,15,1290,880000,289351,"R4","9/20/2022",3,2022000000000,NA,"Q","A",150022,0,15,1290,"2","R4",666,"11557R1",1000151290,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"32D","32D",32,-13,32,979880.5994,196419.1251,1000151290,"1090",666,"1090",1321.321321,6.501289671,1,13.68767719,7.186387516,7.186387516,"20 WEST STREET ","DU32","2022-09-20",2022,3,"2022Q3",1,0.003774607,1.00669441968347,885891.089321454,13.694349298015,13.4562024508015,-0.238146847213532,0.982609845708547,698159.210356561,4
329,1,15,1304,605000,226147,"R4","10/25/2024",2,2024000000000,NA,"Q","A",150022,0,15,1304,"2","R4",544,"11557R1",1000151304,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"34B","34B",34,-11,34,979880.5994,196419.1251,1000151304,"1090",544,"1090",1112.132353,6.298949247,1,13.31298374,7.01403449,7.01403449,"20 WEST STREET ","DU32","2024-10-25",2024,4,"2024Q4",1,0.00295007,1,605000,13.312983737013,13.3279551602612,0.014971423248257,1.00112457308925,614125.854119678,3
333,1,15,1308,495000,161683,"R4","8/24/2023",3,2023000000000,NA,"Q","A",150022,0,15,1308,"2","R4",382,"11557R1",1000151308,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"34F","34F",34,-11,34,979880.5994,196419.1251,1000151308,"1090",382,"1090",1295.811518,5.945420609,1,13.11231304,7.166892433,7.166892433,"20 WEST STREET ","DU32","2023-08-24",2023,3,"2023Q3",1,0.00210917,0.992238277516134,491157.947370486,13.1045210401194,13.096993750934,-0.00752728918538281,0.999425596009016,487474.739142551,2
353,1,15,1328,500000,181967,"R4","9/20/2022",2,2022000000000,NA,"Q","A",150022,0,15,1328,"2","R4",405,"11557R1",1000151328,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"37B","37B",37,-8,37,979880.5994,196419.1251,1000151328,"1090",405,"1090",1234.567901,6.003887067,1,13.12236338,7.11847631,7.11847631,"20 WEST STREET ","DU32","2022-09-20",2022,3,"2022Q3",1,0.002373754,1.00669441968347,503347.209841735,13.129035488965,13.1814354105183,0.0523999215532882,1.00399114783392,530425.827218023,2
354,1,15,1329,540000,189095,"R4","12/19/2023",2,2023000000000,NA,"Q","A",150022,0,15,1329,"2","R4",423,"11557R1",1000151329,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"37C","37C",37,-8,37,979880.5994,196419.1251,1000151329,"1090",423,"1090",1276.595745,6.047372179,1,13.19932442,7.151952239,7.151952239,"20 WEST STREET ","DU32","2023-12-19",2023,4,"2023Q4",1,0.002466691,0.989156595760366,534144.561710598,13.1884217961195,13.1667524883811,-0.021669307738442,0.998356944593263,522694.524056265,2
357,1,15,1332,480000,163443,"R4","2/12/2023",2,2024000000000,NA,"Q","A",150022,0,15,1332,"2","R4",378,"11557R1",1000151332,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"37F","37F",37,-8,37,979880.5994,196419.1251,1000151332,"1090",378,"1090",1269.84127,5.934894196,1,13.08154138,7.146647187,7.146647187,"20 WEST STREET ","DU32","2023-02-12",2023,1,"2023Q1",1,0.002132129,0.996440470970082,478291.42606564,13.0779755036571,13.1157947915391,0.0378192878820052,1.00289183045735,496726.470068652,2
386,1,15,1361,593000,229082,"R4","9/18/2024",3,2024000000000,NA,"Q","A",150022,0,15,1361,"2","R4",500,"11557R1",1000151361,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"42A","42A",42,-3,42,979880.5994,196419.1251,1000151361,"1090",500,"1090",1186,6.214608098,1,13.29294968,7.07834158,7.07834158,"20 WEST STREET ","DU32","2024-09-18",2024,3,"2024Q3",1,0.002988357,0.990387401317653,587299.728981368,13.2832905800451,13.2960378056619,0.0127472256168062,1.00095964366209,594834.090210256,2
389,1,15,1364,525000,169703,"R4","11/4/2022",2,2022000000000,NA,"Q","A",150022,0,15,1364,"2","R4",375,"11557R1",1000151364,1068236,"11557R1",1,15,7502,"R1","2","R4",249076,11557,"11557R1",1068234,11557,1,15,7502,2,"R0",259076,"1000157502",11557,1930,45,"42D","42D",42,-3,42,979880.5994,196419.1251,1000151364,"1090",375,"1090",1400,5.926926026,1,13.17115354,7.244227516,7.244227516,"20 WEST STREET ","DU32","2022-11-04",2022,4,"2022Q4",1,0.002213749,1.00181107694764,525950.815397512,13.172962980499,13.1491509996512,-0.023811980847821,0.998192359541048,513574.817932785,2
448,1,16,1011,810000,301623,"R4","6/14/2023",3,2023000000000,NA,"Q","A",NA,NA,16,1011,"2","R4",654,"10308R1",1000161011,1064495,"10308R1",1,16,7501,"R1","2","R4",219495,10308,"10308R1",1064493,10308,1,16,7501,2,"R0",220821,"1000167501",10308,1985,27,"10A","10A",10,-17,10,979704.0357,198794.9539,1000161011,"1250",654,"1250",1238.53211,6.483107351,1,13.60478953,7.121682175,7.121682175,"377 RECTOR PLACE ","DU33","2023-06-14",2023,2,"2023Q2",1,0.004289518,0.993902131445949,805060.726471219,13.5986729901657,13.4879691871506,-0.110703803015111,0.991859220153675,720693.474983314,4
494,1,16,1057,1275000,366191,"R4","1/25/2024",3,2024000000000,NA,"Q","A",NA,NA,16,1057,"2","R4",1037,"10308R1",1000161057,1064495,"10308R1",1,16,7501,"R1","2","R4",219495,10308,"10308R1",1064493,10308,1,16,7501,2,"R0",220821,"1000167501",10308,1985,27,"6C","6C",6,-21,6,979704.0357,198794.9539,1000161057,"1250",1037,"1250",1229.508197,6.944087208,1,14.05845674,7.114369528,7.114369528,"377 RECTOR PLACE ","DU33","2024-01-25",2024,1,"2024Q1",1,0.005207844,0.988667120569955,1260550.57872669,14.0470591507287,14.0172006663822,-0.0298584843464855,0.997874396054997,1223468.80667461,6
511,1,16,1074,995000,284975,"R4","8/21/2023",3,2023000000000,NA,"Q","A",NA,NA,16,1074,"2","R4",766,"10308R1",1000161074,1064495,"10308R1",1,16,7501,"R1","2","R4",219495,10308,"10308R1",1064493,10308,1,16,7501,2,"R0",220821,"1000167501",10308,1985,27,"24C","24C",24,-3,24,979704.0357,198794.9539,1000161074,"1250",766,"1250",1298.955614,6.64118217,1,13.81049802,7.169315846,7.169315846,"377 RECTOR PLACE ","DU33","2023-08-21",2023,3,"2023Q3",1,0.004052802,0.992238277516134,987277.086128554,13.8027060147093,13.8444547542623,0.0417487395529932,1.003024677879,1029367.15037465,5
512,1,16,1075,1050000,284975,"R4","1/25/2022",1,2022000000000,NA,"Q","A",NA,NA,16,1075,"2","R4",766,"10308R1",1000161075,1064495,"10308R1",1,16,7501,"R1","2","R4",219495,10308,"10308R1",1064493,10308,1,16,7501,2,"R0",220821,"1000167501",10308,1985,27,"25C","25C",25,-2,25,979704.0357,198794.9539,1000161075,"1250",766,"1250",1370.75718,6.64118217,1,13.86430072,7.223118552,7.223118552,"377 RECTOR PLACE ","DU33","2022-01-25",2022,1,"2022Q1",1,0.004052802,1.00036791476223,1050386.31050034,13.8646685692319,13.8748513017344,0.0101827325025159,1.00073443749857,1061136.75488331,5
513,1,16,1076,1070000,296126,"R4","9/22/2023",2,2023000000000,NA,"Q","A",NA,NA,16,1076,"2","R4",766,"10308R1",1000161076,1064495,"10308R1",1,16,7501,"R1","2","R4",219495,10308,"10308R1",1064493,10308,1,16,7501,2,"R0",220821,"1000167501",10308,1985,27,"26C","26C",26,-1,26,979704.0357,198794.9539,1000161076,"1250",766,"1250",1396.866841,6.64118217,1,13.88316921,7.241987037,7.241987037,"377 RECTOR PLACE ","DU33","2023-09-22",2023,3,"2023Q3",1,0.004211335,0.992238277516134,1061694.95694226,13.8753772050066,13.8678292791332,-0.00754792587341413,0.999456020131064,1053711.52916968,5
521,1,16,1084,575000,179210,"R4","2/23/2024",3,2024000000000,NA,"Q","A",NA,NA,16,1084,"2","R4",611,"10308R1",1000161084,1064495,"10308R1",1,16,7501,"R1","2","R4",219495,10308,"10308R1",1064493,10308,1,16,7501,2,"R0",220821,"1000167501",10308,1985,27,"8D","8D",8,-19,8,979704.0357,198794.9539,1000161084,"1250",611,"1250",941.0801964,6.415096959,1,13.26212532,6.847028361,6.847028361,"377 RECTOR PLACE ","DU33","2024-02-23",2024,1,"2024Q1",1,0.002548608,0.988667120569955,568483.594327724,13.2507277339335,13.3617120731071,0.11098433917364,1.00837571651928,635210.724929354,2
524,1,16,1087,669097,182540,"R4","8/31/2022",3,2022000000000,NA,"Q","A",NA,NA,16,1087,"2","R4",611,"10308R1",1000161087,1064495,"10308R1",1,16,7501,"R1","2","R4",219495,10308,"10308R1",1064493,10308,1,16,7501,2,"R0",220821,"1000167501",10308,1985,27,"11D","11D",11,-16,11,979704.0357,198794.9539,1000161087,"1250",611,"1250",1095.085106,6.415096959,1,13.41368432,6.998587362,6.998587362,"377 RECTOR PLACE ","DU33","2022-08-31",2022,3,"2022Q3",1,0.002596082,1.00669441968347,673576.216126951,13.4203564326868,13.4382205930588,0.0178641603720457,1.0013311241368,685717.211139495,3
565,1,16,1128,737000,222594,"R4","3/7/2023",3,2023000000000,NA,"Q","A",NA,NA,16,1128,"2","R4",710,"10308R1",1000161128,1064495,"10308R1",1,16,7501,"R1","2","R4",219495,10308,"10308R1",1064493,10308,1,16,7501,2,"R0",220821,"1000167501",10308,1985,27,"5F","5F",5,-22,5,979704.0357,198794.9539,1000161128,"1250",710,"1250",1038.028169,6.56526497,1,13.51034317,6.945078201,6.945078201,"377 RECTOR PLACE ","DU33","2023-03-07",2023,1,"2023Q1",1,0.003165619,0.996440470970082,734376.627104951,13.5067772919445,13.5376186809843,0.0308413890398533,1.00228340101959,757378.707160541,4
602,1,16,1165,1360000,411839,"R4","6/23/2022",2,2022000000000,NA,"Q","A",NA,NA,16,1165,"2","R4",971,"10308R1",1000161165,1064495,"10308R1",1,16,7501,"R1","2","R4",219495,10308,"10308R1",1064493,10308,1,16,7501,2,"R0",220821,"1000167501",10308,1985,27,"19G","19G",19,-8,19,979704.0357,198794.9539,1000161165,"1250",971,"1250",1400.61792,6.878326468,1,14.12299526,7.244668789,7.244668789,"377 RECTOR PLACE ","DU33","2022-06-23",2022,2,"2022Q2",1,0.005857009,1.00789952101468,1370743.34857997,14.1308637408598,14.1294417295705,-0.00142201128936215,0.999899368409784,1368795.52130788,7
610,1,16,1173,675000,189234,"R4","7/27/2022",2,2022000000000,NA,"Q","A",NA,NA,16,1173,"2","R4",676,"10308R1",1000161173,1064495,"10308R1",1,16,7501,"R1","2","R4",219495,10308,"10308R1",1064493,10308,1,16,7501,2,"R0",220821,"1000167501",10308,1985,27,"2H","2H",2,-25,2,979704.0357,198794.9539,1000161173,"1250",676,"1250",998.5207101,6.516193076,1,13.42246797,6.906274894,6.906274894,"377 RECTOR PLACE ","DU33","2022-07-27",2022,3,"2022Q3",1,0.002691173,1.00669441968347,679518.733286342,13.4291400814153,13.4635290174726,0.0343889360572671,1.00256076977742,703293.104301409,3
612,1,16,1175,680000,191490,"R4","5/18/2022",2,2022000000000,NA,"Q","A",NA,NA,16,1175,"2","R4",676,"10308R1",1000161175,1064495,"10308R1",1,16,7501,"R1","2","R4",219495,10308,"10308R1",1064493,10308,1,16,7501,2,"R0",220821,"1000167501",10308,1985,27,"4H","4H",4,-23,4,979704.0357,198794.9539,1000161175,"1250",676,"1250",1005.91716,6.516193076,1,13.42984808,6.913655001,6.913655001,"377 RECTOR PLACE ","DU33","2022-05-18",2022,2,"2022Q2",1,0.002723328,1.00789952101468,685371.674289984,13.4377165602999,13.489356265673,0.0516397053731055,1.00384289288596,721693.827046728,3
669,1,16,1232,890000,305007,"R4","9/2/2022",2,2022000000000,NA,"Q","A",NA,NA,16,1232,"2","R4",716,"10308R1",1000161232,1064495,"10308R1",1,16,7501,"R1","2","R4",219495,10308,"10308R1",1064493,10308,1,16,7501,2,"R0",220821,"1000167501",10308,1985,27,"6M","6M",6,-21,6,979704.0357,198794.9539,1000161232,"1250",716,"1250",1243.01676,6.573680167,1,13.69897674,7.125296575,7.125296575,"377 RECTOR PLACE ","DU33","2022-09-02",2022,3,"2022Q3",1,0.004337642,1.00669441968347,895958.033518288,13.705648853269,13.5869145752476,-0.118734278021384,0.991336836417412,795649.924897999,5
682,1,16,1403,1965000,544999,"R4","11/29/2023",3,2023000000000,NA,"Q","A",NA,NA,16,1403,"2","R4",1747,"11623R1",1000161403,1068434,"11623R1",1,16,7514,"R1","2","R4",419174,11623,"11623R1",1068432,11623,1,16,7514,2,"R0",422304,"1000167514",11623,2006,35,"2B","2B",2,-33,2,979704.0357,198794.9539,1000161403,"1250",1747,"1250",1124.785346,7.46565531,1,14.4910028,7.025347493,7.025347493,"30 LITTLE WEST STREET ","DU34","2023-11-29",2023,4,"2023Q4",1,0.004523191,0.989156595760366,1943692.71066912,14.4801001808646,14.5704459862675,0.0903458054029631,1.00623930803479,2127474.14430471,8
684,1,16,1405,2080000,527908,"R4","4/13/2023",2,2023000000000,NA,"Q","A",NA,NA,16,1405,"2","R4",1682,"11623R1",1000161405,1068434,"11623R1",1,16,7514,"R1","2","R4",419174,11623,"11623R1",1068432,11623,1,16,7514,2,"R0",422304,"1000167514",11623,2006,35,"2D","2D",2,-33,2,979704.0357,198794.9539,1000161405,"1250",1682,"1250",1236.623068,7.427738841,1,14.54787845,7.120139611,7.120139611,"30 LITTLE WEST STREET ","DU34","2023-04-13",2023,2,"2023Q2",1,0.004381349,0.993902131445949,2067316.43340757,14.5417619151946,14.5356961244619,-0.00606579073273039,0.99958287099128,2054814.47999363,8
